scope,dataset,victim,condition,method,objective,budget,source_class,n_per_seed,max_modified_outside_mask,raw_asr_mean,raw_asr_sd,raw_asr_seed42,raw_asr_seed2024,raw_asr_seed2026,valid_asr_mean,valid_asr_sd,valid_asr_seed42,valid_asr_seed2024,valid_asr_seed2026,validity_gap_pp_mean,validity_gap_pp_sd,validity_gap_pp_seed42,validity_gap_pp_seed2024,validity_gap_pp_seed2026,validator_pass_rate_mean,validator_pass_rate_sd,validator_pass_rate_seed42,validator_pass_rate_seed2024,validator_pass_rate_seed2026,mean_model_evaluations_mean,mean_model_evaluations_sd,mean_model_evaluations_seed42,mean_model_evaluations_seed2024,mean_model_evaluations_seed2026,mean_l2_robust_scaled_mean,mean_l2_robust_scaled_sd,mean_l2_robust_scaled_seed42,mean_l2_robust_scaled_seed2024,mean_l2_robust_scaled_seed2026,mean_linf_robust_scaled_mean,mean_linf_robust_scaled_sd,mean_linf_robust_scaled_seed42,mean_linf_robust_scaled_seed2024,mean_linf_robust_scaled_seed2026,mean_l2_train_minmax_mean,mean_l2_train_minmax_sd,mean_l2_train_minmax_seed42,mean_l2_train_minmax_seed2024,mean_l2_train_minmax_seed2026,mean_features_modified_mean,mean_features_modified_sd,mean_features_modified_seed42,mean_features_modified_seed2024,mean_features_modified_seed2026,median_primitive_cost_valid_mean,median_primitive_cost_valid_sd,median_primitive_cost_valid_seed42,median_primitive_cost_valid_seed2024,median_primitive_cost_valid_seed2026,ms_per_flow_mean,ms_per_flow_sd,ms_per_flow_seed42,ms_per_flow_seed2024,ms_per_flow_seed2026
victim,cicids2017_distrinet,cnn,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,ALL,3200,0,0.9653125,0.010680004681646907,0.9753125,0.9665625,0.9540625,0.052083333333333336,0.0007216878364870328,0.0525,0.0525,0.05125,91.32291666666667,1.0026007846263305,92.28125,91.40625,90.28125,0.052083333333333336,0.0007216878364870328,0.0525,0.0525,0.05125,23.51125,0.0,23.51125,23.51125,23.51125,69912.91305517533,4668.546517438595,75272.31443373038,67736.14301036549,66730.28172143012,69844.87350468845,4696.5533168646925,75230.85367264086,67700.5420404115,66603.22480101301,4.460416984720919,1.1092268231904523,5.739357629042684,3.8810903780385098,3.7608029470815647,19.59447916666667,0.07398950340813998,19.52625,19.673125,19.5840625,,,,,,13.971434427100272,0.5024324783938061,13.575604375073453,13.802024906181032,14.536674000046332
victim,cicids2017_distrinet,ft_transformer,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,ALL,3200,0,0.5220833333333333,0.043261032432008954,0.518125,0.5671875,0.4809375,0.0017708333333333332,0.00018042195912175795,0.0015625,0.001875,0.001875,52.03125,4.324710973001549,51.65624999999999,56.53125,47.90625,0.0025,0.0010825317547305483,0.00375,0.001875,0.001875,24.89125,0.0,24.89125,24.89125,24.89125,238260.54118546052,42129.49156684153,272238.5498793359,251421.41666547683,191121.65701156884,236922.49653545945,41952.85499216834,270666.6201461022,250150.97680675436,189949.89265352173,42.8502518316983,12.686215275145416,53.6134693054181,46.0741599426165,28.86312624706032,20.499166666666667,0.054094402918261855,20.4371875,20.5234375,20.536875,,,,,,16.51728929170834,0.3390385431243135,16.408061624970287,16.246328062552493,16.897478187602246
victim,cicids2018_distrinet,mlp-s42,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,ALL,3200,0,0.9157291666666666,0.00839301544936819,0.9253125,0.9096875,0.9121875,0.0013541666666666667,0.0001804219591217581,0.00125,0.00125,0.0015625,91.4375,0.8460616481675552,92.40625,90.84375,91.0625,0.0013541666666666667,0.0001804219591217581,0.00125,0.00125,0.0015625,22.663750000000004,4.351167857633658e-15,22.66375,22.66375,22.66375,892581.2708534886,295998.1697228606,925243.8435665618,1170893.470318556,581606.4986753479,890525.8334844722,296006.7894671235,923170.6932564358,1168857.0210181407,579549.7861788402,1104.2962674711025,368.17254258159886,1145.5938577268762,1450.0787795350261,717.2161651514054,18.696354166666666,0.05729696945156385,18.6734375,18.7615625,18.6540625,,,,,,13.815812343746074,0.02809348062710036,13.789735968748573,13.845561624984839,13.812139437504811
victim,cicids2018_distrinet,cnn-s42,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,ALL,3200,0,0.7601041666666667,0.016786030898736405,0.7671875,0.7409375,0.7721875,0.002916666666666667,0.0006505206248331664,0.0021875,0.003125,0.0034375,75.71875,1.6883678324050124,76.5,73.78125,76.875,0.0031249999999999997,0.0006249999999999999,0.0025,0.003125,0.00375,24.02125,0.0,24.02125,24.02125,24.02125,1270811.1124294212,422825.23173938924,1401800.7792097526,1612639.8076906842,797992.7503878262,1269363.24568185,423086.9665057223,1400320.386814624,1611487.731552436,796281.6186784899,1577.3408600396817,525.6482528570987,1739.4403895618036,2002.8470079163578,989.7351826408843,19.749270833333334,0.08094554335837953,19.7609375,19.82375,19.663125,,,,,,13.673619072894022,0.02215983332650859,13.699070312504773,13.658605656164582,13.663181250012713
victim,cicids2018_distrinet,ft_transformer-s42,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,ALL,3200,0,0.09739583333333333,0.007045702738785775,0.1046875,0.096875,0.090625,0.0,0.0,0.0,0.0,0.0,9.739583333333334,0.7045702738785772,10.46875,9.6875,9.0625,0.00020833333333333335,0.00018042195912175806,0.0003125,0.0,0.0003125,24.93625,0.0,24.93625,24.93625,24.93625,2226137.914216095,770158.5504999928,2356783.037040721,2922617.8743406003,1399012.8312669648,2223621.489594234,770082.5084693647,2354251.875268157,2920033.83768282,1396578.7558317261,2760.850567761545,957.6954541535778,2924.559585240196,3626.139185008761,1731.852933035677,20.190729166666667,0.041881218443752616,20.2265625,20.2009375,20.1446875,,,,,,25.6762489687632,0.23904464538029427,25.94287453124707,25.48108596878592,25.604786406256608
victim,cicids2017_distrinet,mlp,cpgd_prim_support,C-PGD-PrimSupport,untargeted,native,ALL,3200,0,0.5080208333333333,0.020370909609866057,0.5140625,0.5246875,0.4853125,0.0,0.0,0.0,0.0,0.0,50.802083333333336,2.037090960986606,51.40625,52.46875,48.53125,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,40.0,1240.6437626966344,631.6778199933622,1260.1194248564927,1862.3585364962344,599.4533267371762,1220.5025769168503,630.4664380024789,1241.0212510777299,1840.4592087355993,580.0272709372217,0.18920923906196996,0.017170402835810998,0.19930613146220555,0.16938370565098496,0.19893788007271934,20.653645833333332,0.06872040082525345,20.7328125,20.61875,20.609375,,,,,,10.589449562539812,0.1892716125824205,10.803551531280391,10.520398625085363,10.444398531253682
victim,cicids2017_distrinet,cnn,cpgd_prim_support,C-PGD-PrimSupport,untargeted,native,ALL,3200,0,0.6041666666666666,0.029753763767519092,0.635,0.601875,0.575625,0.0,0.0,0.0,0.0,0.0,60.416666666666664,2.9753763767519077,63.5,60.18750000000001,57.56250000000001,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,40.0,1212.107871901584,595.6085295524077,1173.06291621895,1826.2782615801386,636.9824379056633,1188.7061720012873,595.1934125272611,1151.5521482525278,1801.6062292014424,612.9601385498913,0.1883875443040721,0.01757742004597298,0.1986008301163514,0.1680910268046353,0.19847077599122953,20.989166666666666,0.08330709222259151,21.0853125,20.9384375,20.94375,,,,,,10.735627375009548,0.10624471062278462,10.787601218762575,10.805879625040689,10.613401281225379
victim,cicids2017_distrinet,ft_transformer,cpgd_prim_support,C-PGD-PrimSupport,untargeted,native,ALL,3200,0,0.21614583333333334,0.0030671733050698854,0.214375,0.2196875,0.214375,0.0,0.0,0.0,0.0,0.0,21.614583333333332,0.3067173305069887,21.4375,21.96875,21.4375,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,40.0,1215.4840059424323,625.0588449974546,1162.2313506300984,1865.4655098313722,618.7551573658264,1200.9511109248963,624.1454282456812,1146.7291326286056,1850.438592561481,605.6856075846028,0.18883383883561336,0.017568993669398937,0.19936725881199835,0.16855197529322102,0.1985822824016207,21.235208333333336,0.09699052251809608,21.339375,21.21875,21.1475,,,,,,12.936650687527921,0.17654042533121272,12.842643531184876,12.82700653129723,13.140302000101656
victim,cicids2018_distrinet,mlp-s42,cpgd_prim_support,C-PGD-PrimSupport,untargeted,native,ALL,3200,0,0.28250000000000003,0.005144399260360746,0.2765625,0.2853125,0.285625,0.0,0.0,0.0,0.0,0.0,28.25,0.5144399260360737,27.65625,28.531250000000004,28.5625,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,40.0,672.7843124286884,31.631045929542726,650.8530306995742,709.0439689468642,658.4559376396268,622.2091557735858,37.3800724609435,600.2142049706381,665.3692868733586,601.0439754767609,0.19197869446692495,0.013806004077728286,0.20096353220360352,0.17608187878295278,0.19889067241421857,20.785833333333333,0.09729361837799681,20.8940625,20.705625,20.7578125,,,,,,10.731319239542549,0.20395044679829344,10.8105150936899,10.883793687535217,10.499648937402526
victim,cicids2018_distrinet,cnn-s42,cpgd_prim_support,C-PGD-PrimSupport,untargeted,native,ALL,3200,0,0.5054166666666667,0.032983680466002196,0.4784375,0.495625,0.5421875,0.0,0.0,0.0,0.0,0.0,50.541666666666664,3.2983680466002214,47.84375,49.5625,54.21875000000001,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,40.0,690.3666923733587,39.538369473702936,664.145045363956,735.8441898147615,671.1108419413583,630.8194593801885,42.15786557597232,606.0316136349558,679.4964038662905,606.9303606393194,0.1957836964667171,0.012874271887093672,0.20418512390104002,0.18096182982615955,0.2022041356729517,20.871145833333333,0.10482143174028559,20.9909375,20.79625,20.82625,,,,,,10.73077268745692,0.0781328004676482,10.756377375000739,10.792890531156445,10.643050156213576
victim,cicids2018_distrinet,ft_transformer-s42,cpgd_prim_support,C-PGD-PrimSupport,untargeted,native,ALL,3200,0,0.016458333333333335,0.004219714395943562,0.0121875,0.0165625,0.020625,0.0,0.0,0.0,0.0,0.0,1.6458333333333333,0.42197143959435607,1.21875,1.65625,2.0625,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,40.0,713.0076144542719,29.121800274852436,693.9519644622773,746.5300410053137,698.5408378952249,643.2541632154699,33.693054799882866,624.9033980227971,682.1391234658298,622.7199681577829,0.19970881449097463,0.013433954659026177,0.20844795302133912,0.18424006818012387,0.20643842227146095,21.08791666666667,0.10735106567744482,21.211875,21.0259375,21.0259375,,,,,,29.32807133331759,0.3741412313485926,28.941354999988107,29.68822134374932,29.354637656215345
victim,cicids2017_distrinet,mlp,prim_hybrid_p75_targeted,"Hybrid Search (targeted, p75)",targeted,p75,ALL,3200,0,0.11062500000000001,1.6996749443881478e-17,0.110625,0.110625,0.110625,0.11062500000000001,1.6996749443881478e-17,0.110625,0.110625,0.110625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,188.31499999999997,3.4809342861069267e-14,188.315,188.315,188.315,3445.445479455164,4.221546075719751,3450.259279810455,3442.3737891798373,3443.7033693752,3445.3595199295355,4.2215723446353115,3450.17333550408,3442.287737889721,3443.6174863948054,0.03853375191067578,3.762788477609488e-05,0.038576702788026794,0.038517957520654046,0.038506595423346494,15.019062499999999,0.00440835499364605,15.014375,15.023125,15.0196875,1.4000004728635151,1.3880760252244128e-06,1.3999998569488525,1.4000020623207092,1.3999994993209839,2.8365944686811417,0.029083682521270898,2.868185687402729,2.830665812434745,2.8109319062059512
victim,cicids2017_distrinet,cnn,prim_hybrid_p75_targeted,"Hybrid Search (targeted, p75)",targeted,p75,ALL,3200,0,0.3614583333333334,0.0001804219591217542,0.3615625,0.36125,0.3615625,0.3614583333333334,0.0001804219591217542,0.3615625,0.36125,0.3615625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,188.36625,0.0,188.36625,188.36625,188.36625,2924.3701228229183,2.637824802995473,2922.5345266898485,2923.182912619044,2927.392929159863,2924.2860123395562,2.637700350693538,2922.4510029907974,2923.098281004001,2927.30875302387,0.03538080790484461,5.289357261510665e-05,0.03535656905711391,0.03544147718678911,0.035344377470630815,14.958333333333334,0.019538956812822368,14.96125,14.97625,14.9375,1.6079580783843994,0.0037741654520160733,1.6087117195129395,1.6038639545440674,1.6112985610961914,2.9554024062720905,0.10907497543224139,3.0392418125848053,2.8320851249736734,2.9948802812577924
victim,cicids2017_distrinet,ft_transformer,prim_hybrid_p75_targeted,"Hybrid Search (targeted, p75)",targeted,p75,ALL,3200,0,0.004375,0.0,0.004375,0.004375,0.004375,0.004375,0.0,0.004375,0.004375,0.004375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,188.213125,0.0,188.213125,188.213125,188.213125,3308.831137822112,1.2999220775887828,3310.2877437012457,3307.7889529103686,3308.4167168547215,3308.7500284096955,1.2997530575934706,3310.206280579618,3307.7074898187484,3308.33631483072,0.034236004708686735,5.945516479560535e-06,0.034242781718439676,0.03423356660915279,0.03423166579846773,14.971145833333333,0.0045536443738324935,14.970625,14.9759375,14.966875,0.19615384936332703,0.0,0.19615384936332703,0.19615384936332703,0.19615384936332703,12.222383979193788,0.11754802224825545,12.14509296878532,12.357658218825236,12.16440074997081
victim,cicids2018_distrinet,mlp-s42,prim_hybrid_p75_targeted,"Hybrid Search (targeted, p75)",targeted,p75,ALL,3200,0,0.0128125,0.0003124999999999994,0.013125,0.0128125,0.0125,0.002916666666666667,0.0003608439182435162,0.003125,0.003125,0.0025,0.9895833333333331,0.0180421959121759,0.9999999999999999,0.9687499999999998,1.0,0.7491666666666666,0.0003608439182435084,0.74875,0.749375,0.749375,192.855,0.0,192.855,192.855,192.855,377.51804283023847,0.588430338706269,377.1150246629861,377.2458088071512,378.1932950205779,377.0849636723078,0.5872719617204251,376.6815366631989,376.81463550151557,377.75871885220886,0.023706737928606374,1.1606024014748e-05,0.023702269512293643,0.023719914016636555,0.023698030256888925,8.737916666666665,0.007858199671892871,8.7440625,8.740625,8.7290625,0.9999999304612478,1.7206378853011898e-08,0.9999999403953552,0.9999999105930328,0.9999999403953552,3.0662180416159877,0.022215123586129502,3.0842460624262458,3.073007656275877,3.04140040614584
victim,cicids2018_distrinet,cnn-s42,prim_hybrid_p75_targeted,"Hybrid Search (targeted, p75)",targeted,p75,ALL,3200,0,0.15,0.0,0.15,0.15,0.15,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,15.0,15.0,0.2371875,0.00031249999999999334,0.2371875,0.2375,0.236875,192.79156249999997,3.4809342861069267e-14,192.7915625,192.7915625,192.7915625,373.9811561801912,3.6902729585576077,378.1607796675231,371.172891141753,372.60979773129753,371.6915520170821,3.6828962450223934,375.8635575574631,368.8917551029868,370.3193433907964,0.04328279410781522,7.567019733943089e-05,0.043369111903390926,0.04322789181228217,0.04325137860777258,13.643749999999999,0.004430452149611487,13.6403125,13.64875,13.6421875,,,,,,2.9958458749752026,0.09066910672169487,3.0964389061409747,2.920416343768011,2.9706823750166222
victim,cicids2018_distrinet,ft_transformer-s42,prim_hybrid_p75_targeted,"Hybrid Search (targeted, p75)",targeted,p75,ALL,3200,0,0.0033333333333333335,0.00018042195912175795,0.0034375,0.0034375,0.003125,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.018042195912175804,0.34375,0.34375,0.3125,0.238125,0.0,0.238125,0.238125,0.238125,192.855,0.0,192.855,192.855,192.855,258.90247484874413,0.9509909227051881,259.92745800657826,258.73121761699196,258.0487489226623,256.94583782990435,0.9488965359289787,257.96967416666666,256.7718900781898,256.0959492448565,0.04231450591855829,2.1658622542574232e-05,0.04231721202501465,0.04233468432304497,0.04229162140761525,14.213020833333331,0.02705667758767444,14.2340625,14.1825,14.2225,,,,,,12.745303968670973,0.08926288664112034,12.692403374967398,12.695144812314538,12.84836371873098
victim,cicids2017_distrinet,mlp,prim_pgd_p75_targeted,"Prim-PGD (targeted, p75)",targeted,p75,ALL,3200,0,0.11062500000000001,1.6996749443881478e-17,0.110625,0.110625,0.110625,0.11062500000000001,1.6996749443881478e-17,0.110625,0.110625,0.110625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,190.63,0.0,190.63,190.63,190.63,3425.687259911856,5.326652517651634,3422.3088025152074,3422.9253374941122,3431.827639726249,3425.602946856579,5.326509488146588,3422.224855048107,3422.840804702839,3431.7431808187907,0.03830075055005525,3.594590021842847e-05,0.03827470284652779,0.03834176092711639,0.038285787876521586,15.034791666666665,0.0045536443738324935,15.0390625,15.0353125,15.03,1.3296465078989665,0.011961403364579133,1.316666841506958,1.332047164440155,1.3402255177497864,3.021019541605104,0.030348083993123273,2.9880724999384256,3.0478311249316903,3.0271549999451963
