scope,dataset,victim,condition,method,objective,budget,source_class,seed,n,raw_successes,valid_successes,validator_passes,raw_asr,valid_asr,validity_gap_pp,validator_pass_rate,mean_model_evaluations,mean_l2_robust_scaled,mean_linf_robust_scaled,mean_l2_train_minmax,mean_features_modified,max_modified_outside_mask,median_primitive_cost_valid,median_p_valid,median_delay_valid,runtime_seconds,ms_per_flow
victim,cicids2017_distrinet,mlp,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,ALL,42,3200,3027,70,75,0.9459375,0.021875,92.40625,0.0234375,24.7675,97811.35322510535,97682.52591812573,5.199760854052346,18.9284375,0,,,,43.46117959986441,13.581618624957628
victim,cicids2017_distrinet,mlp,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,ALL,2024,3200,3040,67,67,0.95,0.0209375,92.90624999999999,0.0209375,24.7675,88520.96419017923,88468.04459088398,1.834812934627026,19.0228125,0,,,,45.84535179985687,14.326672437455272
victim,cicids2017_distrinet,mlp,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,ALL,2026,3200,2996,72,72,0.93625,0.0225,91.375,0.0225,24.7675,82470.82377552307,82356.34639789996,1.251684138875865,18.9309375,0,,,,45.98178100003861,14.369306562512065
victim,cicids2017_distrinet,cnn,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,ALL,42,3200,3121,168,168,0.9753125,0.0525,92.28125,0.0525,23.51125,75272.31443373038,75230.85367264086,5.739357629042684,19.52625,0,,,,43.44193400023505,13.575604375073453
victim,cicids2017_distrinet,cnn,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,ALL,2024,3200,3093,168,168,0.9665625,0.0525,91.40625,0.0525,23.51125,67736.14301036549,67700.5420404115,3.8810903780385098,19.673125,0,,,,44.1664796997793,13.802024906181032
victim,cicids2017_distrinet,cnn,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,ALL,2026,3200,3053,164,164,0.9540625,0.05125,90.28125,0.05125,23.51125,66730.28172143012,66603.22480101301,3.7608029470815647,19.5840625,0,,,,46.517356800148264,14.536674000046332
victim,cicids2017_distrinet,ft_transformer,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,ALL,42,3200,1658,5,12,0.518125,0.0015625,51.65624999999999,0.00375,24.89125,272238.5498793359,270666.6201461022,53.6134693054181,20.4371875,0,,,,52.50579719990492,16.408061624970287
victim,cicids2017_distrinet,ft_transformer,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,ALL,2024,3200,1815,6,6,0.5671875,0.001875,56.53125,0.001875,24.89125,251421.41666547683,250150.97680675436,46.0741599426165,20.5234375,0,,,,51.98824980016798,16.246328062552493
victim,cicids2017_distrinet,ft_transformer,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,ALL,2026,3200,1539,6,6,0.4809375,0.001875,47.90625,0.001875,24.89125,191121.65701156884,189949.89265352173,28.86312624706032,20.536875,0,,,,54.07193020032719,16.897478187602246
victim,cicids2018_distrinet,mlp-s42,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,ALL,42,3200,2961,4,4,0.9253125,0.00125,92.40625,0.00125,22.66375,925243.8435665618,923170.6932564358,1145.5938577268762,18.6734375,0,,,,44.127155099995434,13.789735968748573
