scope,dataset,victim,condition,method,objective,budget,source_class,seed,n,raw_successes,valid_successes,validator_passes,raw_asr,valid_asr,validity_gap_pp,validator_pass_rate,raw_targeted_benign_successes,valid_targeted_benign_successes,raw_targeted_benign_asr,valid_targeted_benign_asr,mean_model_evaluations,mean_l2_robust_scaled,mean_linf_robust_scaled,mean_l2_train_minmax,mean_features_modified,max_modified_outside_mask,median_primitive_cost_valid,median_p_valid,median_delay_valid,runtime_seconds,ms_per_flow
victim,cicids2017_distrinet,mlp,prim_hybrid_p75_targeted,Hybrid Search p75,targeted,p75,ALL,2024,3200,131,131,3200,0.0409375,0.0409375,0.0,1.0,131,131,0.0409375,0.0409375,188.500625,3427.686577223206,3427.619602005027,0.020888892819454163,8.12875,0,0.603171169757843,0.0,1261250.0,9.880575099727139,3.087679718664731
victim,cicids2017_distrinet,mlp,prim_hybrid_p75_targeted,Hybrid Search p75,targeted,p75,ALL,2026,3200,131,131,3200,0.0409375,0.0409375,0.0,1.0,131,131,0.0409375,0.0409375,188.500625,3428.6732252906118,3428.606252820244,0.020915078673505044,8.1321875,0,0.6715850234031677,0.0,1227694.0,9.838816700037569,3.0746302187617403
victim,cicids2017_distrinet,cnn,prim_hybrid_p75_targeted,Hybrid Search p75,targeted,p75,ALL,42,3200,424,424,3200,0.1325,0.1325,0.0,1.0,424,424,0.1325,0.1325,188.500625,3115.2130685138213,3115.146745428095,0.019351233800116833,8.1859375,0,0.5796788930892944,0.0,986237.0,10.818889999995008,3.38090312499844
victim,cicids2017_distrinet,cnn,prim_hybrid_p75_targeted,Hybrid Search p75,targeted,p75,ALL,2024,3200,424,424,3200,0.1325,0.1325,0.0,1.0,424,424,0.1325,0.1325,188.500625,3123.6353592538503,3123.5685214727764,0.019438176083335413,8.1940625,0,0.5999999940395355,0.0,987962.0,10.703572600148618,3.344866437546443
victim,cicids2017_distrinet,cnn,prim_hybrid_p75_targeted,Hybrid Search p75,targeted,p75,ALL,2026,3200,424,424,3200,0.1325,0.1325,0.0,1.0,424,424,0.1325,0.1325,188.500625,3129.1834825742517,3129.1166600597326,0.019464993514618043,8.19,0,0.6077403426170349,0.0,1005652.0,10.359951300080866,3.2374847812752705
victim,cicids2017_distrinet,ft_transformer,prim_hybrid_p75_targeted,Hybrid Search p75,targeted,p75,ALL,42,3200,4,4,3200,0.00125,0.00125,0.0,1.0,4,4,0.00125,0.00125,188.58,3278.9944637812955,3278.9333653745507,0.01971248402756008,8.1065625,0,0.2726019248366356,0.0,5186.0,43.17691579996608,13.4927861874894
victim,cicids2017_distrinet,ft_transformer,prim_hybrid_p75_targeted,Hybrid Search p75,targeted,p75,ALL,2024,3200,4,4,3200,0.00125,0.00125,0.0,1.0,4,4,0.00125,0.00125,188.58,3273.9870429521834,3273.92594347114,0.019688788832075074,8.10625,0,0.2984187602996826,0.0,6128.0,43.84622720023617,13.701946000073804
victim,cicids2017_distrinet,ft_transformer,prim_hybrid_p75_targeted,Hybrid Search p75,targeted,p75,ALL,2026,3200,4,4,3200,0.00125,0.00125,0.0,1.0,4,4,0.00125,0.00125,188.58,3272.966223126236,3272.9066238102705,0.01968258933172469,8.1028125,0,0.2850242853164673,0.0,6411.0,43.329919000156224,13.54059968754882
victim,cicids2018_distrinet,mlp-s42,prim_hybrid_p75_targeted,Hybrid Search p75,targeted,p75,ALL,42,3200,25,25,3200,0.0078125,0.0078125,0.0,1.0,25,25,0.0078125,0.0078125,190.788125,354.0650706441645,353.9256965304858,0.008277992676142739,6.6434375,0,0.47616487741470337,0.0,2912426.0,10.432011499768123,3.2600035936775384
victim,cicids2018_distrinet,mlp-s42,prim_hybrid_p75_targeted,Hybrid Search p75,targeted,p75,ALL,2024,3200,25,25,3200,0.0078125,0.0078125,0.0,1.0,25,25,0.0078125,0.0078125,190.788125,354.2758396362057,354.1376656342784,0.008291925945255822,6.629375,0,0.5000000596046448,0.0,3132650.0,10.050244299927726,3.1407013437274145
victim,cicids2018_distrinet,mlp-s42,prim_hybrid_p75_targeted,Hybrid Search p75,targeted,p75,ALL,2026,3200,25,25,3198,0.0078125,0.0078125,0.0,0.999375,25,25,0.0078125,0.0078125,190.788125,353.17086906051867,353.03160906940536,0.008289832982907204,6.66,0,0.44977760314941406,0.0,2912426.0,10.011636499781162,3.128636406181613
victim,cicids2018_distrinet,cnn-s42,prim_hybrid_p75_targeted,Hybrid Search p75,targeted,p75,ALL,42,3200,0,0,3198,0.0,0.0,0.0,0.999375,0,0,0.0,0.0,190.70875,305.3338804827264,305.1268599152315,0.006046316523604308,6.499375,0,,,,9.768045300152153,3.0525141562975477
victim,cicids2018_distrinet,cnn-s42,prim_hybrid_p75_targeted,Hybrid Search p75,targeted,p75,ALL,2024,3200,0,0,3198,0.0,0.0,0.0,0.999375,0,0,0.0,0.0,190.70875,294.7237376420455,294.53303161640406,0.005745267270367012,6.47375,0,,,,9.681198199745268,3.025374437420396
victim,cicids2018_distrinet,cnn-s42,prim_hybrid_p75_targeted,Hybrid Search p75,targeted,p75,ALL,2026,3200,0,0,3197,0.0,0.0,0.0,0.9990625,0,0,0.0,0.0,190.70875,298.1469291975832,297.9246878762131,0.0058663715614286705,6.505,0,,,,9.569817900191993,2.9905680938099977
victim,cicids2018_distrinet,ft_transformer-s42,prim_hybrid_p75_targeted,Hybrid Search p75,targeted,p75,ALL,42,3200,0,0,3198,0.0,0.0,0.0,0.999375,0,0,0.0,0.0,190.788125,246.05189719560255,245.46047374532674,0.0058502225813854255,7.9009375,0,,,,43.062126100296155,13.456914406342548
victim,cicids2018_distrinet,ft_transformer-s42,prim_hybrid_p75_targeted,Hybrid Search p75,targeted,p75,ALL,2024,3200,0,0,3198,0.0,0.0,0.0,0.999375,0,0,0.0,0.0,190.788125,247.66931773027787,247.05419438101683,0.005928178389462031,7.9128125,0,,,,43.232304899720475,13.510095281162648
victim,cicids2018_distrinet,ft_transformer-s42,prim_hybrid_p75_targeted,Hybrid Search p75,targeted,p75,ALL,2026,3200,0,0,3198,0.0,0.0,0.0,0.999375,0,0,0.0,0.0,190.788125,247.5404827828257,246.96370413028708,0.005820696135660497,7.8946875,0,,,,43.68582379980944,13.65181993744045
victim,cicids2017_distrinet,mlp,prim_hybrid_unbounded_targeted,Hybrid Search unbounded,targeted,unbounded,ALL,42,3200,734,734,3200,0.229375,0.229375,0.0,1.0,734,734,0.229375,0.229375,188.505625,25309.204731096186,25309.200677767945,0.1790046038915795,8.396875,0,0.30000001192092896,0.0,5309456.0,10.977158300112933,3.4303619687852915
victim,cicids2017_distrinet,mlp,prim_hybrid_unbounded_targeted,Hybrid Search unbounded,targeted,unbounded,ALL,2024,3200,734,734,3200,0.229375,0.229375,0.0,1.0,734,734,0.229375,0.229375,188.505625,25344.286753712535,25344.28258673534,0.17970457741916449,8.395625,0,0.30000001192092896,0.0,5167824.0,10.75558270001784,3.361119593755575
victim,cicids2017_distrinet,mlp,prim_hybrid_unbounded_targeted,Hybrid Search unbounded,targeted,unbounded,ALL,2026,3200,734,734,3200,0.229375,0.229375,0.0,1.0,734,734,0.229375,0.229375,188.505625,26305.215229367725,26305.211180485338,0.18739387000183005,8.403125,0,0.30000001192092896,0.0,5168551.0,10.718182999873534,3.3494321874604793
victim,cicids2017_distrinet,cnn,prim_hybrid_unbounded_targeted,Hybrid Search unbounded,targeted,unbounded,ALL,42,3200,1910,1910,3200,0.596875,0.596875,0.0,1.0,1910,1910,0.596875,0.596875,188.505625,22128.38929357119,22128.373848268457,0.22890892384245912,8.6134375,0,0.3800669312477112,0.0,8138700.0,9.069703699788079,2.8342824061837746
victim,cicids2017_distrinet,cnn,prim_hybrid_unbounded_targeted,Hybrid Search unbounded,targeted,unbounded,ALL,2024,3200,1910,1910,3200,0.596875,0.596875,0.0,1.0,1910,1910,0.596875,0.596875,188.505625,22125.99057190809,22125.975295279324,0.2276314089647339,8.615625,0,0.38264529407024384,0.0,7888060.0,9.09580049989745,2.842437656217953
victim,cicids2017_distrinet,cnn,prim_hybrid_unbounded_targeted,Hybrid Search unbounded,targeted,unbounded,ALL,2026,3200,1910,1910,3200,0.596875,0.596875,0.0,1.0,1910,1910,0.596875,0.596875,188.505625,22293.566291194747,22293.551069735844,0.23058854284352182,8.6228125,0,0.3931661397218704,0.0,8297796.5,9.065766700077802,2.833052093774313
victim,cicids2017_distrinet,ft_transformer,prim_hybrid_unbounded_targeted,Hybrid Search unbounded,targeted,unbounded,ALL,42,3200,18,18,3200,0.005625,0.005625,0.0,1.0,18,18,0.005625,0.005625,188.585,41569.685409109465,41569.67945042995,0.44600747800029417,8.50375,0,0.04749422334134579,0.0,2553940.0,43.154741199919954,13.485856624974986
victim,cicids2017_distrinet,ft_transformer,prim_hybrid_unbounded_targeted,Hybrid Search unbounded,targeted,unbounded,ALL,2024,3200,17,17,3200,0.0053125,0.0053125,0.0,1.0,17,17,0.0053125,0.0053125,188.585,41836.68875881957,41836.68352520752,0.4461276720492512,8.4990625,0,0.05000000819563866,0.0,2765306.0,43.639162100153044,13.637238156297826
victim,cicids2017_distrinet,ft_transformer,prim_hybrid_unbounded_targeted,Hybrid Search unbounded,targeted,unbounded,ALL,2026,3200,18,18,3200,0.005625,0.005625,0.0,1.0,18,18,0.005625,0.005625,188.585,41570.29234314458,41570.28640467066,0.44550835803032046,8.500625,0,0.05000000447034836,0.0,2719209.0,43.47108869999647,13.584715218748897
victim,cicids2018_distrinet,mlp-s42,prim_hybrid_unbounded_targeted,Hybrid Search unbounded,targeted,unbounded,ALL,42,3200,793,793,3199,0.2478125,0.2478125,0.0,0.9996875,793,793,0.2478125,0.2478125,190.788125,1139.798231756188,1096.1295200240563,0.35363192097332075,7.97625,0,0.6000000238418579,0.0,70086712.0,10.747466799570248,3.3585833748657024
victim,cicids2018_distrinet,mlp-s42,prim_hybrid_unbounded_targeted,Hybrid Search unbounded,targeted,unbounded,ALL,2024,3200,794,794,3199,0.248125,0.248125,0.0,0.9996875,794,794,0.248125,0.248125,190.788125,1115.269154670355,1071.1084240404637,0.3534356336764924,7.9590625,0,0.6000000238418579,0.0,70086548.0,10.889025499578565,3.4028204686183017
victim,cicids2018_distrinet,mlp-s42,prim_hybrid_unbounded_targeted,Hybrid Search unbounded,targeted,unbounded,ALL,2026,3200,794,794,3197,0.248125,0.248125,0.0,0.9990625,794,794,0.248125,0.248125,190.788125,1121.0320772881562,1077.0231949225388,0.35382922131171285,7.9915625,0,0.6000000238418579,0.0,70087672.0,10.886322900187224,3.4019759063085075
victim,cicids2018_distrinet,cnn-s42,prim_hybrid_unbounded_targeted,Hybrid Search unbounded,targeted,unbounded,ALL,42,3200,835,835,3198,0.2609375,0.2609375,0.0,0.999375,835,835,0.2609375,0.2609375,190.70875,5831.246436708577,5821.857029434839,0.19422928657179603,8.68625,0,0.15759271383285522,0.0,17727728.0,9.332440700381994,2.916387718869373
victim,cicids2018_distrinet,cnn-s42,prim_hybrid_unbounded_targeted,Hybrid Search unbounded,targeted,unbounded,ALL,2024,3200,835,835,3198,0.2609375,0.2609375,0.0,0.999375,835,835,0.2609375,0.2609375,190.70875,5816.491106128288,5806.992444607875,0.19475401710681056,8.6921875,0,0.16848522424697876,0.0,18973200.0,9.569538099924102,2.990480656226282
victim,cicids2018_distrinet,cnn-s42,prim_hybrid_unbounded_targeted,Hybrid Search unbounded,targeted,unbounded,ALL,2026,3200,835,835,3197,0.2609375,0.2609375,0.0,0.9990625,835,835,0.2609375,0.2609375,190.70875,5815.387916501721,5805.834665120537,0.1946278556028826,8.6909375,0,0.1629227250814438,0.0,18177280.0,9.365392400184646,2.926685125057702
victim,cicids2018_distrinet,ft_transformer-s42,prim_hybrid_unbounded_targeted,Hybrid Search unbounded,targeted,unbounded,ALL,42,3200,4,4,3198,0.00125,0.00125,0.0,0.999375,4,4,0.00125,0.00125,190.788125,3307.108805178432,3255.44706825591,0.5130479462396417,8.518125,0,0.10000000149011612,0.0,4799823.0,42.41681000008248,13.255253125025774
victim,cicids2018_distrinet,ft_transformer-s42,prim_hybrid_unbounded_targeted,Hybrid Search unbounded,targeted,unbounded,ALL,2024,3200,4,4,3198,0.00125,0.00125,0.0,0.999375,4,4,0.00125,0.00125,190.788125,3327.7202918810576,3276.1105394093274,0.5129169868619659,8.4953125,0,0.10000000149011612,0.0,4799823.0,43.781816399656236,13.681817624892574
victim,cicids2018_distrinet,ft_transformer-s42,prim_hybrid_unbounded_targeted,Hybrid Search unbounded,targeted,unbounded,ALL,2026,3200,4,4,3198,0.00125,0.00125,0.0,0.999375,4,4,0.00125,0.00125,190.788125,3268.7730947676614,3217.171112328849,0.5119509919239152,8.5021875,0,0.10000000149011612,0.0,4799823.0,44.94009969988838,14.043781156215118
class,cicids2017_distrinet,mlp,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,DoS,42,800,10,10,800,0.0125,0.0125,0.0,1.0,10,10,0.0125,0.0125,248.59,1303.084453672293,1302.9618567996067,0.007639985917528712,10.84125,0,0.6414055526256561,0.0,225748.0,2.5555692000780255,3.194461500097532
class,cicids2017_distrinet,mlp,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,DoS,2024,800,10,10,800,0.0125,0.0125,0.0,1.0,10,10,0.0125,0.0125,248.59,1302.4113246673037,1302.289178732938,0.007643940904595955,10.84125,0,0.6999996602535248,0.0,239812.0,2.3203745998907834,2.9004682498634793
class,cicids2017_distrinet,mlp,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,DoS,2026,800,10,10,800,0.0125,0.0125,0.0,1.0,10,10,0.0125,0.0125,248.59,1301.5992492371558,1301.477001445903,0.007643660918841863,10.83875,0,0.632720947265625,0.0,208567.5,2.493040099972859,3.116300124966074
class,cicids2017_distrinet,mlp,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,DDoS,42,800,61,61,800,0.07625,0.07625,0.0,1.0,61,61,0.07625,0.07625,242.92,5926.835193379182,5926.835108695652,0.02795652964648039,10.61,0,0.6832025647163391,0.0,1159753.0,2.4835538999177516,3.1044423748971894
class,cicids2017_distrinet,mlp,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,DDoS,2024,800,61,61,800,0.07625,0.07625,0.0,1.0,61,61,0.07625,0.07625,242.92,5933.1722581561635,5933.1721739130435,0.027919720117636496,10.60625,0,0.7000003457069397,0.0,1179007.0,2.9744151001796126,3.718018875224516
class,cicids2017_distrinet,mlp,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,DDoS,2026,800,61,61,800,0.07625,0.07625,0.0,1.0,61,61,0.07625,0.07625,242.92,5928.920519247347,5928.920434782609,0.02794036421549351,10.61375,0,0.7028645277023315,0.0,1164939.0,3.138701600022614,3.9233770000282675
class,cicids2017_distrinet,mlp,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,Recon,42,800,0,0,800,0.0,0.0,0.0,1.0,0,0,0.0,0.0,3.835,5.048679331566302,5.048051401968027,3.560747858190612e-05,0.1175,0,,,,2.2650770999025553,2.831346374878194
class,cicids2017_distrinet,mlp,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,Recon,2024,800,0,0,800,0.0,0.0,0.0,1.0,0,0,0.0,0.0,3.835,5.048679331566302,5.048051401968027,3.560747858190612e-05,0.1175,0,,,,2.232619599904865,2.7907744998810813
class,cicids2017_distrinet,mlp,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,Recon,2026,800,0,0,800,0.0,0.0,0.0,1.0,0,0,0.0,0.0,3.835,5.048679331566302,5.048051401968027,3.560747858190612e-05,0.1175,0,,,,2.3734579998999834,2.9668224998749793
class,cicids2017_distrinet,mlp,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,BruteForce,42,800,3,3,800,0.00375,0.00375,0.0,1.0,3,3,0.00375,0.00375,253.0,1948.1618294777197,1948.1617663043478,0.017436270084920193,10.89375,0,0.35602837800979614,0.0,202993.0,2.7014551002066582,3.376818875258323
class,cicids2017_distrinet,mlp,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,BruteForce,2024,800,3,3,800,0.00375,0.00375,0.0,1.0,3,3,0.00375,0.00375,253.0,1948.2308512556242,1948.2307880434785,0.017440104327398405,10.89375,0,0.5000003576278687,0.0,284274.0,2.5059189999010414,3.1323987498763017
class,cicids2017_distrinet,mlp,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,BruteForce,2026,800,3,3,800,0.00375,0.00375,0.0,1.0,3,3,0.00375,0.00375,253.0,1948.1286229815755,1948.1285597826086,0.0174386970734518,10.89375,0,0.4300325810909271,0.0,244494.0,2.425939500099048,3.03242437512381
class,cicids2017_distrinet,cnn,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,DoS,42,800,76,76,800,0.095,0.095,0.0,1.0,76,76,0.095,0.095,248.905,1294.449850538362,1294.3290030754736,0.006847516600349715,10.86875,0,0.5990181267261505,0.0,264606.5,2.498693099943921,3.123366374929901
class,cicids2017_distrinet,cnn,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,DoS,2024,800,76,76,800,0.095,0.095,0.0,1.0,76,76,0.095,0.095,248.905,1315.6034193980806,1315.4874351370306,0.0068277023392371294,10.845,0,0.6271869242191315,0.0,258704.5,2.435029999818653,3.043787499773316
class,cicids2017_distrinet,cnn,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,DoS,2026,800,76,76,800,0.095,0.095,0.0,1.0,76,76,0.095,0.095,248.905,1323.747266266992,1323.6261881728499,0.0068151781143216406,10.86625,0,0.6666199862957001,0.0,257876.0,2.351487699896097,2.9393596248701215
class,cicids2017_distrinet,cnn,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,DDoS,42,800,213,213,800,0.26625,0.26625,0.0,1.0,213,213,0.26625,0.26625,242.92,5032.546228081648,5032.546141304348,0.024784957387460747,10.74125,0,0.6304336786270142,0.0,1330130.0,2.374923299998045,2.968654124997556
class,cicids2017_distrinet,cnn,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,DDoS,2024,800,213,213,800,0.26625,0.26625,0.0,1.0,213,213,0.26625,0.26625,242.92,5060.387941179687,5060.38785326087,0.02500623426020185,10.7325,0,0.6372343897819519,0.0,1444083.0,2.377790200058371,2.9722377500729635
class,cicids2017_distrinet,cnn,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,DDoS,2026,800,213,213,800,0.26625,0.26625,0.0,1.0,213,213,0.26625,0.26625,242.92,5060.922858325863,5060.92277173913,0.024918890271423612,10.73,0,0.6341542601585388,0.0,1365022.0,2.405942900106311,3.0074286251328886
class,cicids2017_distrinet,cnn,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,Recon,42,800,0,0,800,0.0,0.0,0.0,1.0,0,0,0.0,0.0,3.52,0.03202207059646052,0.03159707760193786,7.591288055361729e-06,0.09125,0,,,,2.0763828000053763,2.5954785000067204
class,cicids2017_distrinet,cnn,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,Recon,2024,800,0,0,800,0.0,0.0,0.0,1.0,0,0,0.0,0.0,3.52,0.049224750527561124,0.04859488022889577,1.2110591432296362e-05,0.105,0,,,,2.1630692000035197,2.7038365000043996
class,cicids2017_distrinet,cnn,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,Recon,2026,800,0,0,800,0.0,0.0,0.0,1.0,0,0,0.0,0.0,3.52,0.049224371751324686,0.04859488022889577,1.210697022056177e-05,0.105,0,,,,2.1372799000237137,2.671599875029642
class,cicids2017_distrinet,cnn,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,BruteForce,42,800,5,5,800,0.00625,0.00625,0.0,1.0,5,5,0.00625,0.00625,253.0,1955.2317635325367,1955.2316847826087,0.017525877299980973,10.965,0,0.4068071246147156,0.0,231945.0,2.46517839981243,3.0814729997655377
class,cicids2017_distrinet,cnn,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,BruteForce,2024,800,5,5,800,0.00625,0.00625,0.0,1.0,5,5,0.00625,0.00625,253.0,1951.8776873477989,1951.8776086956523,0.017500800652822227,10.95,0,0.2891736626625061,0.0,164409.0,2.4685227998998016,3.085653499874752
class,cicids2017_distrinet,cnn,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,BruteForce,2026,800,5,5,800,0.00625,0.00625,0.0,1.0,5,5,0.00625,0.00625,253.0,1950.53570369757,1950.535625,0.017498204026645377,10.95375,0,0.38606733083724976,0.0,220120.0,2.4143704001326114,3.0179630001657642
class,cicids2017_distrinet,ft_transformer,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,DoS,42,800,1,1,800,0.00125,0.00125,0.0,1.0,1,1,0.00125,0.00125,248.905,1449.40714861728,1449.306455941156,0.007341559755349789,10.7425,0,0.15000371634960175,0.0,20198.0,13.452632799977437,16.815790999971796
class,cicids2017_distrinet,ft_transformer,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,DoS,2024,800,1,1,800,0.00125,0.00125,0.0,1.0,1,1,0.00125,0.00125,248.905,1449.2890227177882,1449.1884832899214,0.0073396042428564255,10.7425,0,0.14877831935882568,0.0,20033.0,13.508610799908638,16.885763499885798
class,cicids2017_distrinet,ft_transformer,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,DoS,2026,800,1,1,800,0.00125,0.00125,0.0,1.0,1,1,0.00125,0.00125,248.905,1449.0066271608052,1448.9060118151572,0.007339330060235865,10.7425,0,0.15000371634960175,0.0,20198.0,13.772906800033525,17.216133500041906
class,cicids2017_distrinet,ft_transformer,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,DDoS,42,800,0,0,800,0.0,0.0,0.0,1.0,0,0,0.0,0.0,242.92,5694.582064046038,5694.581983695652,0.02672383964696618,10.56,0,,,,13.490436899941415,16.86304612492677
class,cicids2017_distrinet,ft_transformer,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,DDoS,2024,800,0,0,800,0.0,0.0,0.0,1.0,0,0,0.0,0.0,242.92,5693.798042300739,5693.797961956522,0.026720446318335204,10.56,0,,,,13.218468100065365,16.523085125081707
class,cicids2017_distrinet,ft_transformer,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,DDoS,2026,800,0,0,800,0.0,0.0,0.0,1.0,0,0,0.0,0.0,242.92,5693.547444472902,5693.547364130434,0.02671976721955123,10.56,0,,,,13.530937700066715,16.913672125083394
class,cicids2017_distrinet,ft_transformer,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,Recon,42,800,0,0,800,0.0,0.0,0.0,1.0,0,0,0.0,0.0,3.835,0.1563459202983276,0.15576428430958403,1.2575709532214613e-05,0.1175,0,,,,2.5336153998505324,3.1670192498131655
class,cicids2017_distrinet,ft_transformer,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,Recon,2024,800,0,0,800,0.0,0.0,0.0,1.0,0,0,0.0,0.0,3.835,0.1563459202983276,0.15576428430958403,1.2575709532214613e-05,0.1175,0,,,,2.5275018999818712,3.159377374977339
class,cicids2017_distrinet,ft_transformer,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,Recon,2026,800,0,0,800,0.0,0.0,0.0,1.0,0,0,0.0,0.0,3.835,0.1563459202983276,0.15576428430958403,1.2575709532214613e-05,0.1175,0,,,,2.525038099847734,3.1562976248096675
class,cicids2017_distrinet,ft_transformer,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,BruteForce,42,800,3,3,800,0.00375,0.00375,0.0,1.0,3,3,0.00375,0.00375,253.0,1942.4907964266436,1942.490597826087,0.017361495675440472,10.96375,0,0.44486111402511597,0.0,1505.0,13.644845400005579,17.056056750006974
class,cicids2017_distrinet,ft_transformer,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,BruteForce,2024,800,3,3,800,0.00375,0.00375,0.0,1.0,3,3,0.00375,0.00375,253.0,1942.4822366393576,1942.4820380434785,0.017361368389788183,10.9625,0,0.4271150529384613,0.0,1335.0,13.709752999944612,17.137191249930765
class,cicids2017_distrinet,ft_transformer,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,BruteForce,2026,800,3,3,800,0.00375,0.00375,0.0,1.0,3,3,0.00375,0.00375,253.0,1942.4961207344863,1942.4959239130435,0.017361597838035262,10.96375,0,0.4501042664051056,0.0,1918.0,14.002006199909374,17.502507749886718
class,cicids2018_distrinet,mlp-s42,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,DoS,42,800,0,0,800,0.0,0.0,0.0,1.0,0,0,0.0,0.0,235.045,0.508726016276526,0.46852129683615973,0.00016671328407250017,2.9225,0,,,,3.1308780000545084,3.9135975000681356
class,cicids2018_distrinet,mlp-s42,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,DoS,2024,800,0,0,800,0.0,0.0,0.0,1.0,0,0,0.0,0.0,235.045,0.43933263996384114,0.3986427497007371,0.00016486628549391521,2.81125,0,,,,2.83509000018239,3.5438625002279878
class,cicids2018_distrinet,mlp-s42,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,DoS,2026,800,0,0,800,0.0,0.0,0.0,1.0,0,0,0.0,0.0,235.045,0.49259180623543586,0.4532060061712119,0.00016488016353431663,2.81,0,,,,3.0419047998730093,3.8023809998412617
class,cicids2018_distrinet,mlp-s42,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,DDoS,42,800,1,1,800,0.00125,0.00125,0.0,1.0,1,1,0.00125,0.00125,240.085,840.1170899433004,839.8158178941953,0.01987847814220603,10.66,0,0.6085256338119507,0.0,831693.0,2.6630494999699295,3.328811874962412
class,cicids2018_distrinet,mlp-s42,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,DDoS,2024,800,1,1,800,0.00125,0.00125,0.0,1.0,1,1,0.00125,0.00125,240.085,840.4174124212515,840.1208730844291,0.019848046355583904,10.61875,0,0.7500001192092896,0.0,1025051.0,2.845650700153783,3.5570633751922287
class,cicids2018_distrinet,mlp-s42,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,DDoS,2026,800,1,1,800,0.00125,0.00125,0.0,1.0,1,1,0.00125,0.00125,240.085,840.482675729877,840.187167447886,0.01985221324576115,10.6125,0,0.5997778177261353,0.0,819737.0,2.7169895998667926,3.3962369998334907
class,cicids2018_distrinet,mlp-s42,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,Recon,42,800,21,21,800,0.02625,0.02625,0.0,1.0,21,21,0.02625,0.02625,31.555,263.7856639963287,263.7283177051077,0.005059910628646889,1.01875,0,0.4262116849422455,0.0,3086851.0,2.4215691001154482,3.0269613751443103
class,cicids2018_distrinet,mlp-s42,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,Recon,2024,800,21,21,800,0.02625,0.02625,0.0,1.0,21,21,0.02625,0.02625,31.555,232.36857427341792,232.31159456477525,0.004830463136206112,1.00625,0,0.3885045647621155,0.0,2764237.0,2.469162299996242,3.0864528749953024
class,cicids2018_distrinet,mlp-s42,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,Recon,2026,800,21,21,800,0.02625,0.02625,0.0,1.0,21,21,0.02625,0.02625,31.555,260.788197083092,260.7297419102714,0.005114484098112404,1.0325,0,0.45000001788139343,0.0,3084656.0,2.4651794999372214,3.0814743749215268
class,cicids2018_distrinet,mlp-s42,prim_pgd_p50_targeted,Prim-PGD p50,targeted,p50,BruteForce,42,800,0,0,800,0.0,0.0,0.0,1.0,0,0,0.0,0.0,253.0,0.11991708653665967,0.09535089968866148,0.00020950808455911024,11.99125,0,,,,2.7744986000470817,3.468123250058852
