scope,dataset,victim,condition,method,objective,budget,source_class,seed,n,raw_successes,valid_successes,validator_passes,raw_asr,valid_asr,validity_gap_pp,validator_pass_rate,raw_targeted_benign_successes,valid_targeted_benign_successes,raw_targeted_benign_asr,valid_targeted_benign_asr,mean_model_evaluations,mean_l2_robust_scaled,mean_linf_robust_scaled,mean_l2_train_minmax,mean_features_modified,max_modified_outside_mask,median_primitive_cost_valid,median_p_valid,median_delay_valid,runtime_seconds,ms_per_flow
victim,cicids2018_distrinet,ft_transformer-s42,prim_pgd_p75_targeted,Prim-PGD targeted→Benign,targeted,p75,ALL,2026,3200,0,0,3198,0.0,0.0,0.0,0.999375,0,0,0.0,0.0,189.92125,245.83552157463382,245.30776327955647,0.005644556168116586,7.856875,0,,,,42.91353130014613,13.410478531295666
victim,cicids2017_distrinet,mlp,prim_pgd_p75_untargeted,Prim-PGD untargeted,untargeted,p75,ALL,42,3200,131,131,3200,0.0409375,0.0409375,0.0,1.0,131,131,0.0409375,0.0409375,187.08625,3417.5888168239476,3417.5217351572005,0.02090943678090476,8.1246875,0,0.6000001430511475,0.0,1234476.0,22.452960799913853,7.016550249973079
victim,cicids2017_distrinet,mlp,prim_pgd_p75_untargeted,Prim-PGD untargeted,untargeted,p75,ALL,2024,3200,131,131,3200,0.0409375,0.0409375,0.0,1.0,131,131,0.0409375,0.0409375,187.08625,3417.4953878241377,3417.428389915473,0.020885659044668433,8.1296875,0,0.600000262260437,0.0,1294248.0,22.47217210009694,7.022553781280294
victim,cicids2017_distrinet,mlp,prim_pgd_p75_untargeted,Prim-PGD untargeted,untargeted,p75,ALL,2026,3200,131,131,3200,0.0409375,0.0409375,0.0,1.0,131,131,0.0409375,0.0409375,187.08625,3418.6220260838663,3418.5550299941574,0.02090478730358646,8.13125,0,0.6500002145767212,0.0,1258335.0,22.93080210010521,7.1658756562828785
victim,cicids2017_distrinet,cnn,prim_pgd_p75_untargeted,Prim-PGD untargeted,untargeted,p75,ALL,42,3200,431,431,3200,0.1346875,0.1346875,0.0,1.0,423,423,0.1321875,0.1321875,187.08625,3102.7157569317183,3102.649871597166,0.01946220592255158,8.2021875,0,0.6242687106132507,0.0,961093.0,23.161022000247613,7.237819375077379
victim,cicids2017_distrinet,cnn,prim_pgd_p75_untargeted,Prim-PGD untargeted,untargeted,p75,ALL,2024,3200,431,431,3200,0.1346875,0.1346875,0.0,1.0,423,423,0.1321875,0.1321875,187.08625,3124.191717195859,3124.1275486317004,0.01957587727177863,8.1965625,0,0.6538426876068115,0.0,988819.0,23.212987300008535,7.254058531252667
victim,cicids2017_distrinet,cnn,prim_pgd_p75_untargeted,Prim-PGD untargeted,untargeted,p75,ALL,2026,3200,431,431,3200,0.1346875,0.1346875,0.0,1.0,422,422,0.131875,0.131875,187.08625,3126.219855758658,3126.1533744884887,0.019527435164006703,8.1978125,0,0.6418458223342896,0.0,1059962.0,22.96620179992169,7.176938062475529
victim,cicids2017_distrinet,ft_transformer,prim_pgd_p75_untargeted,Prim-PGD untargeted,untargeted,p75,ALL,42,3200,4,4,3200,0.00125,0.00125,0.0,1.0,4,4,0.00125,0.00125,187.165,2514.269239460499,2514.2148799845877,0.01727252574640652,7.190625,0,0.27245138585567474,0.0,5271.5,44.434467600192875,13.885771125060273
victim,cicids2017_distrinet,ft_transformer,prim_pgd_p75_untargeted,Prim-PGD untargeted,untargeted,p75,ALL,2024,3200,4,4,3200,0.00125,0.00125,0.0,1.0,4,4,0.00125,0.00125,187.165,2518.5735713292434,2518.524222436815,0.017261060616025066,7.1703125,0,0.24843411147594452,0.0,5112.0,44.43448210018687,13.885775656308397
victim,cicids2017_distrinet,ft_transformer,prim_pgd_p75_untargeted,Prim-PGD untargeted,untargeted,p75,ALL,2026,3200,4,4,3200,0.00125,0.00125,0.0,1.0,4,4,0.00125,0.00125,187.165,2514.169877747627,2514.11859628746,0.017050460107576805,7.1371875,0,0.2750381827354431,0.0,5697.0,44.05493369977921,13.767166781181004
victim,cicids2018_distrinet,mlp-s42,prim_pgd_p75_untargeted,Prim-PGD untargeted,untargeted,p75,ALL,42,3200,81,81,3200,0.0253125,0.0253125,0.0,1.0,25,25,0.0078125,0.0078125,189.92125,355.8516921344472,355.73392374667304,0.008232236102643677,6.601875,0,0.6000003218650818,0.0,508611.0,9.76374869979918,3.0511714686872438
victim,cicids2018_distrinet,mlp-s42,prim_pgd_p75_untargeted,Prim-PGD untargeted,untargeted,p75,ALL,2024,3200,81,81,3200,0.0253125,0.0253125,0.0,1.0,25,25,0.0078125,0.0078125,189.92125,347.96326225939106,347.8480347542807,0.008162020246613177,6.570625,0,0.5999994874000549,0.0,490382.0,9.261366100050509,2.894176906265784
victim,cicids2018_distrinet,mlp-s42,prim_pgd_p75_untargeted,Prim-PGD untargeted,untargeted,p75,ALL,2026,3200,81,81,3200,0.0253125,0.0253125,0.0,1.0,25,25,0.0078125,0.0078125,189.92125,355.3224005600759,355.20478174371283,0.008246522464222663,6.6309375,0,0.6238124370574951,0.0,507686.0,9.44917679997161,2.952867749991128
victim,cicids2018_distrinet,cnn-s42,prim_pgd_p75_untargeted,Prim-PGD untargeted,untargeted,p75,ALL,42,3200,37,37,3196,0.0115625,0.0115625,0.0,0.99875,0,0,0.0,0.0,189.8425,283.14963394827544,282.9148791438788,0.005658984119099977,6.5675,0,0.8690468072891235,0.0,124682.0,9.37341669970192,2.92919271865685
victim,cicids2018_distrinet,cnn-s42,prim_pgd_p75_untargeted,Prim-PGD untargeted,untargeted,p75,ALL,2024,3200,37,37,3197,0.0115625,0.0115625,0.0,0.9990625,0,0,0.0,0.0,189.8425,277.60519050909073,277.40492677596745,0.0054095712999121075,6.5846875,0,0.8077241778373718,0.0,124480.0,8.77834610035643,2.7432331563613843
victim,cicids2018_distrinet,cnn-s42,prim_pgd_p75_untargeted,Prim-PGD untargeted,untargeted,p75,ALL,2026,3200,37,37,3197,0.0115625,0.0115625,0.0,0.9990625,0,0,0.0,0.0,189.8425,282.5614888600405,282.36062715703014,0.005527560868497533,6.575,0,0.8668748736381531,0.0,124973.0,9.038076699944213,2.8243989687325666
victim,cicids2018_distrinet,ft_transformer-s42,prim_pgd_p75_untargeted,Prim-PGD untargeted,untargeted,p75,ALL,42,3200,0,0,3198,0.0,0.0,0.0,0.999375,0,0,0.0,0.0,189.92125,246.78503458059305,246.36498014286187,0.005338883689032396,7.8,0,,,,41.89595770020969,13.092486781315529
victim,cicids2018_distrinet,ft_transformer-s42,prim_pgd_p75_untargeted,Prim-PGD untargeted,untargeted,p75,ALL,2024,3200,0,0,3198,0.0,0.0,0.0,0.999375,0,0,0.0,0.0,189.92125,248.34900975882505,247.930541088895,0.0053489299374379125,7.79625,0,,,,41.789605899946764,13.059251843733364
victim,cicids2018_distrinet,ft_transformer-s42,prim_pgd_p75_untargeted,Prim-PGD untargeted,untargeted,p75,ALL,2026,3200,0,0,3198,0.0,0.0,0.0,0.999375,0,0,0.0,0.0,189.92125,247.0239404919837,246.50016323576816,0.005643583205477464,7.796875,0,,,,41.49910739995539,12.96847106248606
class,cicids2017_distrinet,mlp,prim_pgd_p75_targeted,Prim-PGD targeted→Benign,targeted,p75,DoS,42,800,41,41,800,0.05125,0.05125,0.0,1.0,41,41,0.05125,0.05125,248.59,2034.096883682291,2033.8303611936828,0.012390935319579266,10.8675,0,0.7469953298568726,0.0,267451.0,2.281078000087291,2.8513475001091138
class,cicids2017_distrinet,mlp,prim_pgd_p75_targeted,Prim-PGD targeted→Benign,targeted,p75,DoS,2024,800,41,41,800,0.05125,0.05125,0.0,1.0,41,41,0.05125,0.05125,248.59,2034.2175386641748,2033.9514906773122,0.012357979686998574,10.86875,0,0.7418323159217834,0.0,280868.0,2.536238799802959,3.1702984997536987
class,cicids2017_distrinet,mlp,prim_pgd_p75_targeted,Prim-PGD targeted→Benign,targeted,p75,DoS,2026,800,41,41,800,0.05125,0.05125,0.0,1.0,41,41,0.05125,0.05125,248.59,2037.3251034410177,2037.0589481502043,0.012377459587202561,10.87125,0,0.7000011205673218,0.0,290251.0,2.5290590000804514,3.161323750100564
class,cicids2017_distrinet,mlp,prim_pgd_p75_targeted,Prim-PGD targeted→Benign,targeted,p75,DDoS,42,800,86,86,800,0.1075,0.1075,0.0,1.0,86,86,0.1075,0.1075,242.92,7839.814976344796,7839.814864130434,0.0372450905607917,10.6325,0,0.593822181224823,0.0,1496765.5,2.4435584999155253,3.0544481248944066
class,cicids2017_distrinet,mlp,prim_pgd_p75_targeted,Prim-PGD targeted→Benign,targeted,p75,DDoS,2024,800,86,86,800,0.1075,0.1075,0.0,1.0,86,86,0.1075,0.1075,242.92,7840.064758306354,7840.064646739131,0.03717847947746991,10.63625,0,0.5953042805194855,0.0,1472446.5,2.456902800127864,3.07112850015983
class,cicids2017_distrinet,mlp,prim_pgd_p75_targeted,Prim-PGD targeted→Benign,targeted,p75,DDoS,2026,800,86,86,800,0.1075,0.1075,0.0,1.0,86,86,0.1075,0.1075,242.92,7841.524242340176,7841.524130434783,0.03723676424456126,10.64,0,0.6400824785232544,0.0,1509087.0,2.4376379000023007,3.047047375002876
class,cicids2017_distrinet,mlp,prim_pgd_p75_targeted,Prim-PGD targeted→Benign,targeted,p75,Recon,42,800,0,0,800,0.0,0.0,0.0,1.0,0,0,0.0,0.0,3.835,12.609018156961774,12.607449000337747,8.270734969063336e-05,0.1175,0,,,,2.195079700089991,2.743849625112489
class,cicids2017_distrinet,mlp,prim_pgd_p75_targeted,Prim-PGD targeted→Benign,targeted,p75,Recon,2024,800,0,0,800,0.0,0.0,0.0,1.0,0,0,0.0,0.0,3.835,12.604214988352078,12.602530941102119,8.270735993457884e-05,0.11875,0,,,,2.1063127999659628,2.6328909999574535
class,cicids2017_distrinet,mlp,prim_pgd_p75_targeted,Prim-PGD targeted→Benign,targeted,p75,Recon,2026,800,0,0,800,0.0,0.0,0.0,1.0,0,0,0.0,0.0,3.835,12.609018156961774,12.607449000337747,8.270734969063336e-05,0.1175,0,,,,2.0797108998522162,2.5996386248152703
class,cicids2017_distrinet,mlp,prim_pgd_p75_targeted,Prim-PGD targeted→Benign,targeted,p75,BruteForce,42,800,4,4,800,0.005,0.005,0.0,1.0,4,4,0.005,0.005,253.0,3796.279253390851,3796.279130434783,0.03397761126245556,10.895,0,0.3132782280445099,0.0,347691.5,2.480291600106284,3.100364500132855
class,cicids2017_distrinet,mlp,prim_pgd_p75_targeted,Prim-PGD targeted→Benign,targeted,p75,BruteForce,2024,800,4,4,800,0.005,0.005,0.0,1.0,4,4,0.005,0.005,253.0,3795.5399036167796,3795.539755434783,0.033982067023168784,10.90875,0,0.3749997913837433,0.0,416152.0,2.4887233001645654,3.110904125205707
class,cicids2017_distrinet,mlp,prim_pgd_p75_targeted,Prim-PGD targeted→Benign,targeted,p75,BruteForce,2026,800,4,4,800,0.005,0.005,0.0,1.0,4,4,0.005,0.005,253.0,3795.47460467642,3795.474456521739,0.0339808154017895,10.91,0,0.3749997913837433,0.0,416152.0,2.5320291998796165,3.1650364998495206
class,cicids2017_distrinet,cnn,prim_pgd_p75_targeted,Prim-PGD targeted→Benign,targeted,p75,DoS,42,800,164,164,800,0.205,0.205,0.0,1.0,164,164,0.205,0.205,248.905,2083.9826561035998,2083.7197720692534,0.011143430670934436,10.94,0,0.6713293790817261,0.0,274861.5,2.4018595998641104,3.002324499830138
class,cicids2017_distrinet,cnn,prim_pgd_p75_targeted,Prim-PGD targeted→Benign,targeted,p75,DoS,2024,800,164,164,800,0.205,0.205,0.0,1.0,164,164,0.205,0.205,248.905,2103.9146422066606,2103.6491805801143,0.011158130762662574,10.94375,0,0.7329684197902679,0.0,253876.0,2.329349200008437,2.9116865000105463
class,cicids2017_distrinet,cnn,prim_pgd_p75_targeted,Prim-PGD targeted→Benign,targeted,p75,DoS,2026,800,164,164,800,0.205,0.205,0.0,1.0,164,164,0.205,0.205,248.905,2113.2354970400593,2112.970114732611,0.011147083668728915,10.9425,0,0.7104203402996063,0.0,274083.0,2.3673125999048352,2.959140749881044
class,cicids2017_distrinet,cnn,prim_pgd_p75_targeted,Prim-PGD targeted→Benign,targeted,p75,DDoS,42,800,252,252,800,0.315,0.315,0.0,1.0,252,252,0.315,0.315,242.92,6530.840986850978,6530.840869565217,0.03261366549806015,10.775,0,0.5802285671234131,0.0,1642533.0,2.929495899938047,3.6618698749225587
class,cicids2017_distrinet,cnn,prim_pgd_p75_targeted,Prim-PGD targeted→Benign,targeted,p75,DDoS,2024,800,252,252,800,0.315,0.315,0.0,1.0,252,252,0.315,0.315,242.92,6586.81389641906,6586.813777173914,0.0330266550820288,10.77875,0,0.6328279078006744,0.0,1744521.5,2.73898969986476,3.42373712483095
class,cicids2017_distrinet,cnn,prim_pgd_p75_targeted,Prim-PGD targeted→Benign,targeted,p75,DDoS,2026,800,252,252,800,0.315,0.315,0.0,1.0,252,252,0.315,0.315,242.92,6596.512343250682,6596.512228260869,0.0328570041517741,10.76875,0,0.5929647982120514,0.0,1657382.0,2.7910799998790026,3.488849999848753
class,cicids2017_distrinet,cnn,prim_pgd_p75_targeted,Prim-PGD targeted→Benign,targeted,p75,Recon,42,800,1,1,800,0.00125,0.00125,0.0,1.0,1,1,0.00125,0.00125,3.52,0.14883439855554648,0.1471505063195095,2.4075600044126988e-05,0.105,0,0.8054807782173157,0.0,6407.0,2.3706650999374688,2.963331374921836
