scope,dataset,victim,condition,method,objective,budget,source_class,seed,n,raw_successes,valid_successes,validator_passes,raw_asr,valid_asr,validity_gap_pp,validator_pass_rate,mean_model_evaluations,mean_l2_robust_scaled,mean_linf_robust_scaled,mean_l2_train_minmax,mean_features_modified,max_modified_outside_mask,median_primitive_cost_valid,median_p_valid,median_delay_valid,runtime_seconds,ms_per_flow
victim,cicids2018_distrinet,mlp-s42,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,ALL,2026,3200,40,8,2398,0.0125,0.0025,1.0,0.749375,192.855,378.1932950205779,377.75871885220886,0.023698030256888925,8.7290625,0,0.9999999403953552,0.0,5954747.0,9.732481299666688,3.04140040614584
victim,cicids2018_distrinet,cnn-s42,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,ALL,42,3200,480,0,759,0.15,0.0,15.0,0.2371875,192.7915625,378.1607796675231,375.8635575574631,0.043369111903390926,13.6403125,0,,,,9.90860449965112,3.0964389061409747
victim,cicids2018_distrinet,cnn-s42,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,ALL,2024,3200,480,0,760,0.15,0.0,15.0,0.2375,192.7915625,371.172891141753,368.8917551029868,0.04322789181228217,13.64875,0,,,,9.345332300057635,2.920416343768011
victim,cicids2018_distrinet,cnn-s42,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,ALL,2026,3200,480,0,758,0.15,0.0,15.0,0.236875,192.7915625,372.60979773129753,370.3193433907964,0.04325137860777258,13.6421875,0,,,,9.506183600053191,2.9706823750166222
victim,cicids2018_distrinet,ft_transformer-s42,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,ALL,42,3200,11,0,762,0.0034375,0.0,0.34375,0.238125,192.855,259.92745800657826,257.96967416666666,0.04231721202501465,14.2340625,0,,,,40.615690799895674,12.692403374967398
victim,cicids2018_distrinet,ft_transformer-s42,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,ALL,2024,3200,11,0,762,0.0034375,0.0,0.34375,0.238125,192.855,258.73121761699196,256.7718900781898,0.04233468432304497,14.1825,0,,,,40.62446339940652,12.695144812314538
victim,cicids2018_distrinet,ft_transformer-s42,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,ALL,2026,3200,10,0,762,0.003125,0.0,0.3125,0.238125,192.855,258.0487489226623,256.0959492448565,0.04229162140761525,14.2225,0,,,,41.114763899939135,12.84836371873098
victim,cicids2017_distrinet,mlp,prim_pgd_p75_targeted,Prim-PGD,targeted,p75,ALL,42,3200,354,354,3200,0.110625,0.110625,0.0,1.0,190.63,3422.3088025152074,3422.224855048107,0.03827470284652779,15.0390625,0,1.316666841506958,27.0,293878.0,9.561831999802962,2.9880724999384256
victim,cicids2017_distrinet,mlp,prim_pgd_p75_targeted,Prim-PGD,targeted,p75,ALL,2024,3200,354,354,3200,0.110625,0.110625,0.0,1.0,190.63,3422.9253374941122,3422.840804702839,0.03834176092711639,15.0353125,0,1.332047164440155,27.0,287775.0,9.753059599781409,3.0478311249316903
victim,cicids2017_distrinet,mlp,prim_pgd_p75_targeted,Prim-PGD,targeted,p75,ALL,2026,3200,354,354,3200,0.110625,0.110625,0.0,1.0,190.63,3431.827639726249,3431.7431808187907,0.038285787876521586,15.03,0,1.3402255177497864,27.0,306172.0,9.686895999824628,3.0271549999451963
victim,cicids2017_distrinet,cnn,prim_pgd_p75_targeted,Prim-PGD,targeted,p75,ALL,42,3200,1153,1153,3200,0.3603125,0.3603125,0.0,1.0,190.55125,2858.3498666247174,2858.266575500515,0.034805741478300824,14.8921875,0,1.5747675895690918,51.0,1311101.0,9.63758850004524,3.0117464062641375
victim,cicids2017_distrinet,cnn,prim_pgd_p75_targeted,Prim-PGD,targeted,p75,ALL,2024,3200,1160,1160,3200,0.3625,0.3625,0.0,1.0,190.55125,2882.332565128963,2882.249378231125,0.0348058156539084,14.8759375,0,1.5726956129074097,51.0,1280586.5,10.25834109983407,3.2057315936981468
victim,cicids2017_distrinet,cnn,prim_pgd_p75_targeted,Prim-PGD,targeted,p75,ALL,2026,3200,1153,1153,3200,0.3603125,0.3603125,0.0,1.0,190.55125,2863.2171133028,2863.134700427987,0.034766902266321086,14.846875,0,1.5814554691314697,51.0,1299722.0,10.205973700154573,3.189366781298304
victim,cicids2017_distrinet,ft_transformer,prim_pgd_p75_targeted,Prim-PGD,targeted,p75,ALL,42,3200,14,14,3200,0.004375,0.004375,0.0,1.0,190.63,3309.054817245945,3308.9734273187555,0.03421044518597042,14.988125,0,0.20512820780277252,16.0,0.0,43.82304219994694,13.694700687483419
victim,cicids2017_distrinet,ft_transformer,prim_pgd_p75_targeted,Prim-PGD,targeted,p75,ALL,2024,3200,14,14,3200,0.004375,0.004375,0.0,1.0,190.63,3307.7279217792984,3307.6471138111933,0.03418965573471096,14.9815625,0,0.20512820780277252,16.0,0.0,44.055394399911165,13.76731074997224
victim,cicids2017_distrinet,ft_transformer,prim_pgd_p75_targeted,Prim-PGD,targeted,p75,ALL,2026,3200,14,14,3200,0.004375,0.004375,0.0,1.0,190.63,3305.3064813850606,3305.2252036421523,0.03421852090562079,14.985,0,0.20512820780277252,16.0,0.0,43.70779849984683,13.658687031202135
victim,cicids2018_distrinet,mlp-s42,prim_pgd_p75_targeted,Prim-PGD,targeted,p75,ALL,42,3200,42,9,2404,0.013125,0.0028125,1.0312499999999998,0.75125,197.4025,374.9714216422275,374.5067903145093,0.023204576613623015,8.8321875,0,0.9500000476837158,0.0,3359711.0,9.55680390028283,2.9865012188383844
victim,cicids2018_distrinet,mlp-s42,prim_pgd_p75_targeted,Prim-PGD,targeted,p75,ALL,2024,3200,42,8,2407,0.013125,0.0025,1.0625,0.7521875,197.4025,367.4273634064373,366.94987034328756,0.023193301610035806,8.8103125,0,0.9170377254486084,0.0,2575582.5,9.750029199989513,3.0468841249967227
victim,cicids2018_distrinet,mlp-s42,prim_pgd_p75_targeted,Prim-PGD,targeted,p75,ALL,2026,3200,42,8,2411,0.013125,0.0025,1.0625,0.7534375,197.4025,376.21449793781227,375.74494038048454,0.023116368969833552,8.7703125,0,0.9133622646331787,0.0,3366966.5,9.607760300161317,3.0024250938004116
victim,cicids2018_distrinet,cnn-s42,prim_pgd_p75_targeted,Prim-PGD,targeted,p75,ALL,42,3200,480,0,758,0.15,0.0,15.0,0.236875,197.4025,343.995434997115,341.7290092696535,0.0427859448116601,13.6265625,0,,,,9.581838200101629,2.994324437531759
victim,cicids2018_distrinet,cnn-s42,prim_pgd_p75_targeted,Prim-PGD,targeted,p75,ALL,2024,3200,481,0,759,0.1503125,0.0,15.031249999999998,0.2371875,197.4025,344.3788079000878,342.128939274811,0.04276450491526165,13.63125,0,,,,9.341350000118837,2.9191718750371365
victim,cicids2018_distrinet,cnn-s42,prim_pgd_p75_targeted,Prim-PGD,targeted,p75,ALL,2026,3200,480,0,759,0.15,0.0,15.0,0.2371875,197.4025,357.31040583569194,355.0519484363202,0.04299201080602659,13.6365625,0,,,,9.54893170017749,2.984041156305466
victim,cicids2018_distrinet,ft_transformer-s42,prim_pgd_p75_targeted,Prim-PGD,targeted,p75,ALL,42,3200,10,0,762,0.003125,0.0,0.3125,0.238125,197.4025,420.446945615343,418.40086092393517,0.0448426879365481,14.606875,0,,,,44.355951900128275,13.861234968790086
victim,cicids2018_distrinet,ft_transformer-s42,prim_pgd_p75_targeted,Prim-PGD,targeted,p75,ALL,2024,3200,10,0,762,0.003125,0.0,0.3125,0.238125,197.4025,422.4842615520689,420.47513850091224,0.044913838781940656,14.570625,0,,,,44.30961610004306,13.846755031263456
victim,cicids2018_distrinet,ft_transformer-s42,prim_pgd_p75_targeted,Prim-PGD,targeted,p75,ALL,2026,3200,11,0,762,0.0034375,0.0,0.34375,0.238125,197.4025,417.7703246320232,415.69664154037156,0.044922971386297715,14.626875,0,,,,44.406769500114024,13.877115468785632
victim,cicids2017_distrinet,mlp,prim_cw_p75_targeted,Prim-C&W,targeted,p75,ALL,42,3200,352,352,3200,0.11,0.11,0.0,1.0,190.63,3143.2451488017878,3143.162664368262,0.03356032283623218,13.3684375,0,1.0563610196113586,21.0,259404.5,10.13916189968586,3.168488093651831
victim,cicids2017_distrinet,mlp,prim_cw_p75_targeted,Prim-C&W,targeted,p75,ALL,2024,3200,352,352,3200,0.11,0.11,0.0,1.0,190.63,3143.2451488017878,3143.162664368262,0.03356032283623218,13.3684375,0,1.0563610196113586,21.0,259404.5,10.349647000432014,3.2342646876350045
victim,cicids2017_distrinet,mlp,prim_cw_p75_targeted,Prim-C&W,targeted,p75,ALL,2026,3200,352,352,3200,0.11,0.11,0.0,1.0,190.63,3143.2451488017878,3143.162664368262,0.03356032283623218,13.3684375,0,1.0563610196113586,21.0,259404.5,10.331336800009012,3.2285427500028163
victim,cicids2017_distrinet,cnn,prim_cw_p75_targeted,Prim-C&W,targeted,p75,ALL,42,3200,458,458,3200,0.143125,0.143125,0.0,1.0,190.55125,1420.3622382820793,1420.0597649576873,0.02057501810044511,8.4434375,0,1.4818984270095825,66.0,1267903.5,10.356744899880141,3.236482781212544
victim,cicids2017_distrinet,cnn,prim_cw_p75_targeted,Prim-C&W,targeted,p75,ALL,2024,3200,458,458,3200,0.143125,0.143125,0.0,1.0,190.55125,1420.3622382820793,1420.0597649576873,0.02057501810044511,8.4434375,0,1.4818984270095825,66.0,1267903.5,10.789802299812436,3.3718132186913863
victim,cicids2017_distrinet,cnn,prim_cw_p75_targeted,Prim-C&W,targeted,p75,ALL,2026,3200,458,458,3200,0.143125,0.143125,0.0,1.0,190.55125,1420.3622382820793,1420.0597649576873,0.02057501810044511,8.4434375,0,1.4818984270095825,66.0,1267903.5,11.147822299972177,3.483694468741305
victim,cicids2017_distrinet,ft_transformer,prim_cw_p75_targeted,Prim-C&W,targeted,p75,ALL,42,3200,14,14,3200,0.004375,0.004375,0.0,1.0,190.63,3134.5428732704754,3134.452298734875,0.02940738903516875,12.7584375,0,0.19871795177459717,15.5,0.0,44.691328699700534,13.966040218656417
victim,cicids2017_distrinet,ft_transformer,prim_cw_p75_targeted,Prim-C&W,targeted,p75,ALL,2024,3200,14,14,3200,0.004375,0.004375,0.0,1.0,190.63,3134.5428732704754,3134.452298734875,0.02940738903516875,12.7584375,0,0.19871795177459717,15.5,0.0,44.38780630007386,13.871189468773082
victim,cicids2017_distrinet,ft_transformer,prim_cw_p75_targeted,Prim-C&W,targeted,p75,ALL,2026,3200,14,14,3200,0.004375,0.004375,0.0,1.0,190.63,3134.5428732704754,3134.452298734875,0.02940738903516875,12.7584375,0,0.19871795177459717,15.5,0.0,43.997995499987155,13.749373593745986
victim,cicids2018_distrinet,mlp-s42,prim_cw_p75_targeted,Prim-C&W,targeted,p75,ALL,42,3200,41,23,2609,0.0128125,0.0071875,0.5624999999999999,0.8153125,197.4025,344.1366547437858,343.8585201463074,0.019745424061200324,7.8421875,0,0.7124773263931274,0.0,4242618.0,10.051651100162417,3.141140968800755
victim,cicids2018_distrinet,mlp-s42,prim_cw_p75_targeted,Prim-C&W,targeted,p75,ALL,2024,3200,41,23,2609,0.0128125,0.0071875,0.5624999999999999,0.8153125,197.4025,344.1366547437858,343.8585201463074,0.019745424061200324,7.8421875,0,0.7124773263931274,0.0,4242618.0,10.155807300005108,3.1736897812515963
victim,cicids2018_distrinet,mlp-s42,prim_cw_p75_targeted,Prim-C&W,targeted,p75,ALL,2026,3200,41,23,2609,0.0128125,0.0071875,0.5624999999999999,0.8153125,197.4025,344.1366547437858,343.8585201463074,0.019745424061200324,7.8421875,0,0.7124773263931274,0.0,4242618.0,10.235360899707302,3.198550281158532
victim,cicids2018_distrinet,cnn-s42,prim_cw_p75_targeted,Prim-C&W,targeted,p75,ALL,42,3200,442,0,1430,0.138125,0.0,13.8125,0.446875,197.4025,193.87540420115135,192.06659006085775,0.032424900026033425,10.619375,0,,,,9.541608199942857,2.981752562482143
victim,cicids2018_distrinet,cnn-s42,prim_cw_p75_targeted,Prim-C&W,targeted,p75,ALL,2024,3200,442,0,1430,0.138125,0.0,13.8125,0.446875,197.4025,193.87540420115135,192.06659006085775,0.032424900026033425,10.619375,0,,,,9.755643600365147,3.0486386251141084
victim,cicids2018_distrinet,cnn-s42,prim_cw_p75_targeted,Prim-C&W,targeted,p75,ALL,2026,3200,442,0,1430,0.138125,0.0,13.8125,0.446875,197.4025,193.87540420115135,192.06659006085775,0.032424900026033425,10.619375,0,,,,9.70029930002056,3.031343531256425
victim,cicids2018_distrinet,ft_transformer-s42,prim_cw_p75_targeted,Prim-C&W,targeted,p75,ALL,42,3200,6,0,1043,0.001875,0.0,0.1875,0.3259375,197.4025,177.7234119406954,176.4310996215185,0.03515283204500534,9.465,0,,,,44.598529000300914,13.937040312594036
victim,cicids2018_distrinet,ft_transformer-s42,prim_cw_p75_targeted,Prim-C&W,targeted,p75,ALL,2024,3200,6,0,1043,0.001875,0.0,0.1875,0.3259375,197.4025,177.7234119406954,176.4310996215185,0.03515283204500534,9.465,0,,,,44.925254199886695,14.039141937464592
victim,cicids2018_distrinet,ft_transformer-s42,prim_cw_p75_targeted,Prim-C&W,targeted,p75,ALL,2026,3200,6,0,1043,0.001875,0.0,0.1875,0.3259375,197.4025,177.7234119406954,176.4310996215185,0.03515283204500534,9.465,0,,,,44.41098610009067,13.878433156278334
class,cicids2017_distrinet,mlp,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,DoS,42,800,231,231,800,0.28875,0.28875,0.0,1.0,251.1825,2124.631209077434,2124.319463325877,0.045908612766287465,19.81375,0,1.4570605754852295,38.0,204167.0,2.3845265998970717,2.9806582498713396
class,cicids2017_distrinet,mlp,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,DoS,2024,800,231,231,800,0.28875,0.28875,0.0,1.0,251.1825,2125.618895040202,2125.306719607571,0.046022758469961414,19.8325,0,1.4956843852996826,38.0,199755.0,2.219726199982688,2.77465774997836
class,cicids2017_distrinet,mlp,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,DoS,2026,800,231,231,800,0.28875,0.28875,0.0,1.0,251.1825,2122.7298328334764,2122.417561453996,0.04589168287294235,19.8275,0,1.4444409608840942,38.0,201935.0,2.262681999942288,2.8283524999278598
class,cicids2017_distrinet,mlp,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,DDoS,42,800,106,106,800,0.1325,0.1325,0.0,1.0,245.92,7876.091243307925,7876.087782482306,0.0378082431661509,19.63125,0,1.2746353149414062,2.0,1663526.0,2.480908599914983,3.1011357498937286
class,cicids2017_distrinet,mlp,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,DDoS,2024,800,106,106,800,0.1325,0.1325,0.0,1.0,245.92,7845.0159695906,7845.012510743175,0.037468184593945464,19.64625,0,1.3333331942558289,2.0,1479313.0,2.508712299866602,3.1358903748332523
class,cicids2017_distrinet,mlp,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,DDoS,2026,800,106,106,800,0.1325,0.1325,0.0,1.0,245.92,7851.566052332203,7851.562592264914,0.03761863019012831,19.64125,0,1.3214144110679626,2.0,1509788.0,2.4850698998197913,3.106337374774739
class,cicids2017_distrinet,mlp,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,Recon,42,800,0,0,800,0.0,0.0,0.0,1.0,3.8575,12.608411985426365,12.606805258737277,9.323545881943097e-05,0.15125,0,,,,2.2376304999925196,2.7970381249906495
class,cicids2017_distrinet,mlp,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,Recon,2024,800,0,0,800,0.0,0.0,0.0,1.0,3.8575,12.608411985426365,12.606805258737277,9.323545881943097e-05,0.15125,0,,,,2.2459831999149173,2.8074789998936467
class,cicids2017_distrinet,mlp,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,Recon,2026,800,0,0,800,0.0,0.0,0.0,1.0,3.8575,12.608411985426365,12.606805258737277,9.323545881943097e-05,0.15125,0,,,,2.2195205001626164,2.7744006252032705
class,cicids2017_distrinet,mlp,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,BruteForce,42,800,17,17,800,0.02125,0.02125,0.0,1.0,252.3,3787.7062548710346,3787.6792909494015,0.07049671976084937,20.46125,0,0.8717948794364929,60.0,0.0,2.0751284998841584,2.593910624855198
class,cicids2017_distrinet,mlp,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,BruteForce,2024,800,17,17,800,0.02125,0.02125,0.0,1.0,252.3,3786.2518801031215,3786.2249159494013,0.07048765155988987,20.4625,0,0.8717948794364929,60.0,0.0,2.083708900026977,2.6046361250337213
class,cicids2017_distrinet,mlp,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,BruteForce,2026,800,17,17,800,0.02125,0.02125,0.0,1.0,252.3,3787.909180349696,3787.8829866015753,0.07042283317149588,20.45875,0,0.8548339009284973,52.0,0.0,2.0277096999343485,2.5346371249179356
class,cicids2017_distrinet,cnn,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,DoS,42,800,395,395,800,0.49375,0.49375,0.0,1.0,251.08625,1940.7805654067952,1940.4635764359998,0.043345691037801774,19.3175,0,1.536452054977417,45.0,202942.0,2.3806280000135303,2.975785000016913
class,cicids2017_distrinet,cnn,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,DoS,2024,800,394,394,800,0.4925,0.4925,0.0,1.0,251.08625,1921.6095411701526,1921.2882319670753,0.04365067226755852,19.38625,0,1.5558324456214905,46.5,201650.5,2.1445653999689966,2.680706749961246
class,cicids2017_distrinet,cnn,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,DoS,2026,800,395,395,800,0.49375,0.49375,0.0,1.0,251.08625,1951.4448834473549,1951.125228742204,0.04339230557331871,19.27,0,1.539506435394287,45.0,202917.0,2.5796918000560254,3.2246147500700317
class,cicids2017_distrinet,cnn,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,DDoS,42,800,287,287,800,0.35875,0.35875,0.0,1.0,245.92,6580.938852502691,6580.935391177958,0.03317230236892089,19.65,0,1.223473310470581,2.0,1781387.0,2.8798966000322253,3.5998707500402816
class,cicids2017_distrinet,cnn,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,DDoS,2024,800,287,287,800,0.35875,0.35875,0.0,1.0,245.92,6596.914967894815,6596.911505308392,0.03338976608735234,19.6725,0,1.252929449081421,2.0,1928660.0,2.8436318999156356,3.5545398748945445
class,cicids2017_distrinet,cnn,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,DDoS,2026,800,287,287,800,0.35875,0.35875,0.0,1.0,245.92,6569.856489075881,6569.853027047523,0.03327349013293069,19.62875,0,1.2409701347351074,2.0,1840326.0,2.586153700016439,3.2326921250205487
class,cicids2017_distrinet,cnn,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,Recon,42,800,1,1,800,0.00125,0.00125,0.0,1.0,3.54,0.14693536834469112,0.145227916224671,2.9946614064463067e-05,0.1275,0,0.7792055606842041,0.0,6198.0,2.233929900219664,2.79241237527458
class,cicids2017_distrinet,cnn,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,Recon,2024,800,1,1,800,0.00125,0.00125,0.0,1.0,3.54,0.15889189745285287,0.15718443796380144,2.9985791140949673e-05,0.1275,0,0.9999678730964661,0.0,7954.0,2.174266600050032,2.71783325006254
class,cicids2017_distrinet,cnn,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,Recon,2026,800,1,1,800,0.00125,0.00125,0.0,1.0,3.54,0.15082125337639193,0.14911378578988838,2.997715681733065e-05,0.12875,0,0.9474173784255981,0.0,7536.0,2.1761753000319004,2.7202191250398755
class,cicids2017_distrinet,cnn,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,BruteForce,42,800,474,474,800,0.5925,0.5925,0.0,1.0,252.91875,3168.2717534815615,3168.2598164330066,0.0648783362076685,20.75,0,1.6666667461395264,67.0,1674416.5,2.2311193000059575,2.788899125007447
class,cicids2017_distrinet,cnn,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,BruteForce,2024,800,474,474,800,0.5925,0.5925,0.0,1.0,252.91875,3174.0482495137553,3174.0362023025723,0.06469548460110464,20.71875,0,1.6585968136787415,67.0,1649359.0,1.9002084999810904,2.375260624976363
class,cicids2017_distrinet,cnn,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,BruteForce,2026,800,474,474,800,0.5925,0.5925,0.0,1.0,252.91875,3188.119522862837,3188.1076425199635,0.06468173701945651,20.7225,0,1.6700319051742554,66.5,1703240.0,2.241596099920571,2.8019951249007136
class,cicids2017_distrinet,ft_transformer,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,DoS,42,800,3,3,800,0.00375,0.00375,0.0,1.0,251.375,2238.1403080560835,2237.8304549517943,0.05018758171218715,19.745,0,0.20000000298023224,8.0,0.0,11.91575470007956,14.89469337509945
class,cicids2017_distrinet,ft_transformer,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,DoS,2024,800,3,3,800,0.00375,0.00375,0.0,1.0,251.375,2237.422429184017,2237.1125745170116,0.050188327466013434,19.745,0,0.20000000298023224,8.0,0.0,12.163133900146931,15.203917375183664
class,cicids2017_distrinet,ft_transformer,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,DoS,2026,800,3,3,800,0.00375,0.00375,0.0,1.0,251.375,2238.5924230612272,2238.2868147822887,0.050189501394492325,19.7325,0,0.20000000298023224,8.0,0.0,11.824124399805441,14.780155499756802
class,cicids2017_distrinet,ft_transformer,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,DDoS,42,800,0,0,800,0.0,0.0,0.0,1.0,245.92,7225.66741033024,7225.6642700960565,0.03425715413280318,19.54,0,,,,13.182567700045183,16.47820962505648
class,cicids2017_distrinet,ft_transformer,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,DDoS,2024,800,0,0,800,0.0,0.0,0.0,1.0,245.92,7214.596730908126,7214.593590748231,0.0342149568139522,19.5625,0,,,,13.51255219988525,16.89069024985656
class,cicids2017_distrinet,ft_transformer,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,DDoS,2026,800,0,0,800,0.0,0.0,0.0,1.0,245.92,7215.986730885504,7215.983590748231,0.03421599373696807,19.54,0,,,,13.20718300016597,16.50897875020746
class,cicids2017_distrinet,ft_transformer,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,Recon,42,800,0,0,800,0.0,0.0,0.0,1.0,3.8575,0.37298040885135947,0.3713704761285819,4.427410117905019e-05,0.15125,0,,,,2.577700700145215,3.2221258751815185
class,cicids2017_distrinet,ft_transformer,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,Recon,2024,800,0,0,800,0.0,0.0,0.0,1.0,3.8575,0.37298040885135947,0.3713704761285819,4.427410117905019e-05,0.15125,0,,,,2.5855220002122223,3.231902500265278
class,cicids2017_distrinet,ft_transformer,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,Recon,2026,800,0,0,800,0.0,0.0,0.0,1.0,3.8575,0.37298040885135947,0.3713704761285819,4.427410117905019e-05,0.15125,0,,,,2.5934176000300795,3.2417720000375994
class,cicids2017_distrinet,ft_transformer,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,BruteForce,42,800,11,11,800,0.01375,0.01375,0.0,1.0,251.7,3776.970276009807,3776.9590267944923,0.05248211692758933,20.44625,0,0.19230769574642181,15.0,0.0,11.188274399843067,13.985342999803834
class,cicids2017_distrinet,ft_transformer,prim_hybrid_p75_targeted,Hybrid Search,targeted,p75,BruteForce,2024,800,11,11,800,0.01375,0.01375,0.0,1.0,251.7,3778.7636711404793,3778.752423533623,0.05248670805546648,20.445,0,0.19230769574642181,15.0,0.0,11.283298199996352,14.10412274999544
