scope,dataset,victim,condition,method,objective,budget,source_class,n_per_seed,max_modified_outside_mask,raw_asr_mean,raw_asr_sd,raw_asr_seed42,raw_asr_seed2024,raw_asr_seed2026,valid_asr_mean,valid_asr_sd,valid_asr_seed42,valid_asr_seed2024,valid_asr_seed2026,validity_gap_pp_mean,validity_gap_pp_sd,validity_gap_pp_seed42,validity_gap_pp_seed2024,validity_gap_pp_seed2026,validator_pass_rate_mean,validator_pass_rate_sd,validator_pass_rate_seed42,validator_pass_rate_seed2024,validator_pass_rate_seed2026,mean_model_evaluations_mean,mean_model_evaluations_sd,mean_model_evaluations_seed42,mean_model_evaluations_seed2024,mean_model_evaluations_seed2026,mean_l2_robust_scaled_mean,mean_l2_robust_scaled_sd,mean_l2_robust_scaled_seed42,mean_l2_robust_scaled_seed2024,mean_l2_robust_scaled_seed2026,mean_linf_robust_scaled_mean,mean_linf_robust_scaled_sd,mean_linf_robust_scaled_seed42,mean_linf_robust_scaled_seed2024,mean_linf_robust_scaled_seed2026,mean_l2_train_minmax_mean,mean_l2_train_minmax_sd,mean_l2_train_minmax_seed42,mean_l2_train_minmax_seed2024,mean_l2_train_minmax_seed2026,mean_features_modified_mean,mean_features_modified_sd,mean_features_modified_seed42,mean_features_modified_seed2024,mean_features_modified_seed2026,median_primitive_cost_valid_mean,median_primitive_cost_valid_sd,median_primitive_cost_valid_seed42,median_primitive_cost_valid_seed2024,median_primitive_cost_valid_seed2026,ms_per_flow_mean,ms_per_flow_sd,ms_per_flow_seed42,ms_per_flow_seed2024,ms_per_flow_seed2026
victim,cicids2017_distrinet,mlp,prim_hybrid_p75_targeted,Hybrid Search targeted→Benign,targeted,p75,ALL,3200,0,0.11062500000000001,1.6996749443881478e-17,0.110625,0.110625,0.110625,0.11062500000000001,1.6996749443881478e-17,0.110625,0.110625,0.110625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,188.31499999999997,3.4809342861069267e-14,188.315,188.315,188.315,3445.445479455164,4.221546075719751,3450.259279810455,3442.3737891798373,3443.7033693752,3445.3595199295355,4.2215723446353115,3450.17333550408,3442.287737889721,3443.6174863948054,0.03853375191067578,3.762788477609488e-05,0.038576702788026794,0.038517957520654046,0.038506595423346494,15.019062499999999,0.00440835499364605,15.014375,15.023125,15.0196875,1.4000004728635151,1.3880760252244128e-06,1.3999998569488525,1.4000020623207092,1.3999994993209839,2.8365944686811417,0.029083682521270898,2.868185687402729,2.830665812434745,2.8109319062059512
victim,cicids2017_distrinet,cnn,prim_hybrid_p75_targeted,Hybrid Search targeted→Benign,targeted,p75,ALL,3200,0,0.3614583333333334,0.0001804219591217542,0.3615625,0.36125,0.3615625,0.3614583333333334,0.0001804219591217542,0.3615625,0.36125,0.3615625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,188.36625,0.0,188.36625,188.36625,188.36625,2924.3701228229183,2.637824802995473,2922.5345266898485,2923.182912619044,2927.392929159863,2924.2860123395562,2.637700350693538,2922.4510029907974,2923.098281004001,2927.30875302387,0.03538080790484461,5.289357261510665e-05,0.03535656905711391,0.03544147718678911,0.035344377470630815,14.958333333333334,0.019538956812822368,14.96125,14.97625,14.9375,1.6079580783843994,0.0037741654520160733,1.6087117195129395,1.6038639545440674,1.6112985610961914,2.9554024062720905,0.10907497543224139,3.0392418125848053,2.8320851249736734,2.9948802812577924
victim,cicids2017_distrinet,ft_transformer,prim_hybrid_p75_targeted,Hybrid Search targeted→Benign,targeted,p75,ALL,3200,0,0.004375,0.0,0.004375,0.004375,0.004375,0.004375,0.0,0.004375,0.004375,0.004375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,188.213125,0.0,188.213125,188.213125,188.213125,3308.831137822112,1.2999220775887828,3310.2877437012457,3307.7889529103686,3308.4167168547215,3308.7500284096955,1.2997530575934706,3310.206280579618,3307.7074898187484,3308.33631483072,0.034236004708686735,5.945516479560535e-06,0.034242781718439676,0.03423356660915279,0.03423166579846773,14.971145833333333,0.0045536443738324935,14.970625,14.9759375,14.966875,0.19615384936332703,0.0,0.19615384936332703,0.19615384936332703,0.19615384936332703,12.222383979193788,0.11754802224825545,12.14509296878532,12.357658218825236,12.16440074997081
victim,cicids2018_distrinet,mlp-s42,prim_hybrid_p75_targeted,Hybrid Search targeted→Benign,targeted,p75,ALL,3200,0,0.0128125,0.0003124999999999994,0.013125,0.0128125,0.0125,0.002916666666666667,0.0003608439182435162,0.003125,0.003125,0.0025,0.9895833333333331,0.0180421959121759,0.9999999999999999,0.9687499999999998,1.0,0.7491666666666666,0.0003608439182435084,0.74875,0.749375,0.749375,192.855,0.0,192.855,192.855,192.855,377.51804283023847,0.588430338706269,377.1150246629861,377.2458088071512,378.1932950205779,377.0849636723078,0.5872719617204251,376.6815366631989,376.81463550151557,377.75871885220886,0.023706737928606374,1.1606024014748e-05,0.023702269512293643,0.023719914016636555,0.023698030256888925,8.737916666666665,0.007858199671892871,8.7440625,8.740625,8.7290625,0.9999999304612478,1.7206378853011898e-08,0.9999999403953552,0.9999999105930328,0.9999999403953552,3.0662180416159877,0.022215123586129502,3.0842460624262458,3.073007656275877,3.04140040614584
victim,cicids2018_distrinet,cnn-s42,prim_hybrid_p75_targeted,Hybrid Search targeted→Benign,targeted,p75,ALL,3200,0,0.15,0.0,0.15,0.15,0.15,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,15.0,15.0,0.2371875,0.00031249999999999334,0.2371875,0.2375,0.236875,192.79156249999997,3.4809342861069267e-14,192.7915625,192.7915625,192.7915625,373.9811561801912,3.6902729585576077,378.1607796675231,371.172891141753,372.60979773129753,371.6915520170821,3.6828962450223934,375.8635575574631,368.8917551029868,370.3193433907964,0.04328279410781522,7.567019733943089e-05,0.043369111903390926,0.04322789181228217,0.04325137860777258,13.643749999999999,0.004430452149611487,13.6403125,13.64875,13.6421875,,,,,,2.9958458749752026,0.09066910672169487,3.0964389061409747,2.920416343768011,2.9706823750166222
victim,cicids2018_distrinet,ft_transformer-s42,prim_hybrid_p75_targeted,Hybrid Search targeted→Benign,targeted,p75,ALL,3200,0,0.0033333333333333335,0.00018042195912175795,0.0034375,0.0034375,0.003125,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.018042195912175804,0.34375,0.34375,0.3125,0.238125,0.0,0.238125,0.238125,0.238125,192.855,0.0,192.855,192.855,192.855,258.90247484874413,0.9509909227051881,259.92745800657826,258.73121761699196,258.0487489226623,256.94583782990435,0.9488965359289787,257.96967416666666,256.7718900781898,256.0959492448565,0.04231450591855829,2.1658622542574232e-05,0.04231721202501465,0.04233468432304497,0.04229162140761525,14.213020833333331,0.02705667758767444,14.2340625,14.1825,14.2225,,,,,,12.745303968670973,0.08926288664112034,12.692403374967398,12.695144812314538,12.84836371873098
victim,cicids2017_distrinet,mlp,prim_hybrid_p75_untargeted,Hybrid Search untargeted,untargeted,p75,ALL,3200,0,0.11062500000000001,1.6996749443881478e-17,0.110625,0.110625,0.110625,0.11062500000000001,1.6996749443881478e-17,0.110625,0.110625,0.110625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,188.31499999999997,3.4809342861069267e-14,188.315,188.315,188.315,3442.334263376606,4.221546075719491,3447.148063731897,3439.2625731012795,3440.592153296642,3442.248303896927,4.221572344635052,3447.0621194714713,3439.1765218571127,3440.506270362197,0.03851886809446501,3.762788477609488e-05,0.03856181897181603,0.03850307370444328,0.03849171160713573,15.0128125,0.00440835499364605,15.008125,15.016875,15.0134375,1.4000004728635151,1.3880760252244128e-06,1.3999998569488525,1.4000020623207092,1.3999994993209839,3.205498500004372,0.08827716905839823,3.300665031274548,3.1262868124758825,3.1895436562626855
victim,cicids2017_distrinet,cnn,prim_hybrid_p75_untargeted,Hybrid Search untargeted,untargeted,p75,ALL,3200,0,0.3666666666666667,0.0003608439182435084,0.366875,0.36625,0.366875,0.3666666666666667,0.0003608439182435084,0.366875,0.36625,0.366875,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,188.21343749999997,3.4809342861069267e-14,188.2134375,188.2134375,188.2134375,2918.3662549622018,3.750195039363371,2916.4368909380837,2915.973537879709,2922.688336068812,2918.2833113184865,3.749872823675518,2916.354206765244,2915.890712584097,2922.6050146061193,0.03516638748214127,3.919463504813801e-05,0.03516279709642007,0.03520725378023754,0.03512911156976621,14.903541666666667,0.018318827120842852,14.9121875,14.9159375,14.8825,1.6077202359835308,0.0035475497286073473,1.6069518327713013,1.6046198606491089,1.6115890145301819,2.6619295416700575,0.02999787216800841,2.6621020625316305,2.6318457811430562,2.691840781335486
victim,cicids2017_distrinet,ft_transformer,prim_hybrid_p75_untargeted,Hybrid Search untargeted,untargeted,p75,ALL,3200,0,0.005,0.0,0.005,0.005,0.005,0.005,0.0,0.005,0.005,0.005,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,188.05625,0.0,188.05625,188.05625,188.05625,2637.7740262575917,2.0337073503437404,2636.99709374025,2636.2433136594423,2640.0816713730824,2637.694550063585,2.0335293270385857,2636.9182506066295,2636.1635174430476,2640.001882141079,0.032093745202607306,1.2832088853563999e-05,0.03210709145305694,0.03208149796726988,0.032092646187495105,13.322291666666667,0.006330214418433351,13.329375,13.3171875,13.3203125,0.19230769574642181,0.0,0.19230769574642181,0.19230769574642181,0.19230769574642181,12.177635614571045,0.07274771621886571,12.241893531318055,12.098651343621896,12.192361968773184
victim,cicids2018_distrinet,mlp-s42,prim_hybrid_p75_untargeted,Hybrid Search untargeted,untargeted,p75,ALL,3200,0,0.12,0.0003125000000000003,0.1203125,0.12,0.1196875,0.001875,0.00031250000000000006,0.001875,0.0021875,0.0015625,11.8125,0.03125,11.84375,11.78125,11.8125,0.7421875,0.0008267972847077089,0.7425,0.7428125,0.74125,192.855,0.0,192.855,192.855,192.855,396.6817738178873,0.3557921258049787,396.45436955808975,396.4991593708717,397.0917925247005,394.8966103389744,0.3554909574669715,394.66950082986557,394.71404050151557,395.30628968554214,0.025552168808891232,2.205864638872731e-05,0.025539759161923713,0.025539110081894637,0.025577637182855342,8.713020833333333,0.004701368373497916,8.708125,8.7175,8.7134375,0.9881603121757507,0.020506682761693207,0.9644812345504761,0.9999998211860657,0.9999998807907104,3.4529042082916326,0.11270087758610864,3.5820625312044285,3.3745379686297383,3.4021121250407305
