scope,dataset,victim,condition,method,objective,budget,source_class,seed,n,raw_successes,valid_successes,validator_passes,raw_asr,valid_asr,validity_gap_pp,validator_pass_rate,raw_targeted_benign_successes,valid_targeted_benign_successes,raw_targeted_benign_asr,valid_targeted_benign_asr,mean_model_evaluations,mean_l2_robust_scaled,mean_linf_robust_scaled,mean_l2_train_minmax,mean_features_modified,max_modified_outside_mask,median_primitive_cost_valid,median_p_valid,median_delay_valid,runtime_seconds,ms_per_flow
victim,cicids2017_distrinet,ft_transformer,cw_untargeted,C&W,untargeted,native,ALL,2026,3200,2469,0,0,0.7715625,0.0,77.15625,0.0,1660,0,0.51875,0.0,120.0,0.8451463526765979,0.36857997784840796,0.17732425882789463,77.6528125,56,,,,24.436734199989587,7.636479437496746
victim,cicids2018_distrinet,mlp-s42,cw_untargeted,C&W,untargeted,native,ALL,42,3200,2804,0,0,0.87625,0.0,87.625,0.0,2159,0,0.6746875,0.0,120.0,1.56497160045469,0.383128537729795,0.34757609132711154,78.4990625,56,,,,1.3281702995300293,0.41505321860313416
victim,cicids2018_distrinet,mlp-s42,cw_untargeted,C&W,untargeted,native,ALL,2024,3200,2804,0,0,0.87625,0.0,87.625,0.0,2159,0,0.6746875,0.0,120.0,1.56497160045469,0.383128537729795,0.34757609132711154,78.4990625,56,,,,0.6596543998457491,0.2061419999517966
victim,cicids2018_distrinet,mlp-s42,cw_untargeted,C&W,untargeted,native,ALL,2026,3200,2804,0,0,0.87625,0.0,87.625,0.0,2159,0,0.6746875,0.0,120.0,1.56497160045469,0.383128537729795,0.34757609132711154,78.4990625,56,,,,0.6768805000465363,0.2115251562645426
victim,cicids2018_distrinet,cnn-s42,cw_untargeted,C&W,untargeted,native,ALL,42,3200,3173,0,0,0.9915625,0.0,99.15625,0.0,2722,0,0.850625,0.0,120.0,1.1360672864750017,0.327535625844226,0.28293444240071175,78.466875,56,,,,16.189421000424773,5.059194062632741
victim,cicids2018_distrinet,cnn-s42,cw_untargeted,C&W,untargeted,native,ALL,2024,3200,3173,0,0,0.9915625,0.0,99.15625,0.0,2722,0,0.850625,0.0,120.0,1.1360672864750017,0.327535625844226,0.28293444240071175,78.466875,56,,,,16.050943200243637,5.0159197500761366
victim,cicids2018_distrinet,cnn-s42,cw_untargeted,C&W,untargeted,native,ALL,2026,3200,3173,0,0,0.9915625,0.0,99.15625,0.0,2722,0,0.850625,0.0,120.0,1.1360672864750017,0.327535625844226,0.28293444240071175,78.466875,56,,,,16.39820730034262,5.124439781357069
victim,cicids2018_distrinet,ft_transformer-s42,cw_untargeted,C&W,untargeted,native,ALL,42,3200,1715,0,0,0.5359375,0.0,53.59374999999999,0.0,1293,0,0.4040625,0.0,120.0,0.5646281501785794,0.2523557222686761,0.08834109089350951,78.4425,56,,,,184.97629390028305,57.805091843838454
victim,cicids2018_distrinet,ft_transformer-s42,cw_untargeted,C&W,untargeted,native,ALL,2024,3200,1715,0,0,0.5359375,0.0,53.59374999999999,0.0,1293,0,0.4040625,0.0,120.0,0.5646281501785794,0.2523557222686761,0.08834109089350951,78.4425,56,,,,185.90858869999647,58.0964339687489
victim,cicids2018_distrinet,ft_transformer-s42,cw_untargeted,C&W,untargeted,native,ALL,2026,3200,1715,0,0,0.5359375,0.0,53.59374999999999,0.0,1293,0,0.4040625,0.0,120.0,0.5646281501785794,0.2523557222686761,0.08834109089350951,78.4425,56,,,,185.12521360022947,57.85162925007171
victim,cicids2017_distrinet,mlp,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,ALL,42,3200,3027,65,70,0.9459375,0.0203125,92.5625,0.021875,2342,11,0.731875,0.0034375,24.7675,97811.35322510535,97682.52591812573,5.199760854052346,18.9284375,0,,,,43.28896880033426,13.527802750104456
